"","Date","StockClose","StockChange","StockPrctChange","StockVolume","VIX","Event","SPY_Close","SPY_Volume"
"1283",2019-09-24,137.38,-1.76,-0.0126,30016600,17.05,NA,295.87,97367504
"1284",2019-09-23,139.14,-0.3,-0.0022,17408300,14.91,NA,298.21,47541300
"1285",2019-09-20,139.44,-1.63,-0.0116,40040700,15.32,NA,298.28,97455904
"1286",2019-09-19,141.07,2.55,0.0184,36095400,14.05,NA,301.08,78099200
"1287",2019-09-18,138.52,1.13,0.0082,24473300,13.95,NA,301.1,74192000
"1288",2019-09-17,137.39,1.06,0.0078,17976200,14.44,NA,300.92,42904400
"1289",2019-09-16,136.33,-0.99,-0.0072,16731400,14.67,NA,300.16,58191100
"1290",2019-09-13,137.32,-0.2,-0.0015,23363000,13.74,NA,301.09,62104800
"1291",2019-09-12,137.52,1.4,0.0103,27009900,14.22,NA,301.29,72908704
"1292",2019-09-11,136.12,0.04,3e-04,24726100,14.61,NA,300.25,68821000
"1293",2019-09-10,136.08,-1.44,-0.0105,28903300,15.2,NA,298.13,57947100
"1294",2019-09-09,137.52,-1.58,-0.0114,25773900,15.27,NA,298.2,51260200
"1295",2019-09-06,139.1,-0.95,-0.0068,20824500,15,NA,298.05,49584200
"1296",2019-09-05,140.05,2.42,0.0176,26119500,16.27,NA,297.82,83356704
"1297",2019-09-04,137.63,1.59,0.0117,18015300,17.33,NA,294.04,47003900
"1298",2019-09-03,136.04,-1.82,-0.0132,18880700,19.66,NA,290.74,69231800
"1299",2019-08-30,137.86,-0.26,-0.0019,23946100,18.98,NA,292.45,62961700
"1300",2019-08-29,138.12,2.56,0.0189,20179700,17.88,NA,292.58,57998900
"1301",2019-08-28,135.56,-0.18,-0.0013,17410800,19.35,NA,288.89,59852300
"1302",2019-08-27,135.74,0.29,0.0021,23115600,20.31,NA,286.87,68263000
"1303",2019-08-26,135.45,2.06,0.0154,20325200,19.32,NA,288,72620496
"1304",2019-08-23,133.39,-4.39,-0.0319,38515300,19.87,NA,284.85,149318096
"1305",2019-08-22,137.78,-1.01,-0.0073,18709600,16.68,NA,292.36,51739200
"1306",2019-08-21,138.79,1.53,0.0111,14982300,15.8,NA,292.45,49723400
"1307",2019-08-20,137.26,-1.15,-0.0083,21188900,17.5,NA,290.09,51652700
"1308",2019-08-19,138.41,2.28,0.0167,24370500,16.88,NA,292.33,53640100
"1309",2019-08-16,136.13,2.45,0.0183,25026100,18.47,NA,288.85,85825200
"1310",2019-08-15,133.68,-0.3,-0.0022,28125400,21.18,NA,284.65,101929800
"1311",2019-08-14,133.98,-4.62,-0.0333,32527200,22.1,"Dividend",283.9,135622000
"1312",2019-08-13,138.6,2.81,0.0207,25496500,17.52,NA,292.55,94792896
"1313",2019-08-12,135.79,-1.92,-0.0139,20484300,21.09,NA,288.07,65185700
"1314",2019-08-09,137.71,-1.18,-0.0085,23466700,17.97,NA,291.62,93729904
"1315",2019-08-08,138.89,3.61,0.0267,27496500,16.91,NA,293.62,87713904
"1316",2019-08-07,135.28,0.59,0.0044,33414500,19.49,NA,287.97,140572192
"1317",2019-08-06,134.69,2.48,0.0188,32696600,20.17,NA,287.8,120711600
"1318",2019-08-05,132.21,-4.69,-0.0343,42749500,24.59,NA,283.82,178745408
"1319",2019-08-02,136.9,-1.16,-0.0084,30791600,17.61,NA,292.62,116749696
"1320",2019-08-01,138.06,1.79,0.0131,40557500,17.87,NA,294.84,142646496
"1321",2019-07-31,136.27,-4.08,-0.0291,38598700,16.12,NA,297.43,104245104
"1322",2019-07-30,140.35,-0.68,-0.0048,16846500,13.94,NA,300.72,45849000
"1323",2019-07-29,141.03,-0.31,-0.0022,16605800,12.83,NA,301.46,38126400
"1324",2019-07-26,141.34,1.15,0.0082,19037600,12.16,NA,302.01,45084000
"1325",2019-07-25,140.19,-0.53,-0.0038,18356800,12.74,NA,300,55394000
"1326",2019-07-24,140.72,1.43,0.0103,20738200,12.07,NA,301.44,47213200
"1327",2019-07-23,139.29,0.86,0.0062,18034500,12.61,NA,300.03,44657900
"1328",2019-07-22,138.43,1.81,0.0132,25080700,13.53,NA,297.9,43687400
"1329",2019-07-19,136.62,0.2,0.0015,48992300,14.45,NA,297.17,71081200
"1330",2019-07-18,136.42,0.15,0.0011,30808700,13.53,"Earnings",298.83,51701600
"1331",2019-07-17,136.27,-0.81,-0.0059,20210900,13.97,NA,297.74,44102400
"1332",2019-07-16,137.08,-1.82,-0.0131,22726100,12.86,NA,299.71,40567900
"1333",2019-07-15,138.9,0,0,16651400,12.68,NA,300.75,33910200
"1334",2019-07-12,138.9,0.5,0.0036,18936800,12.39,NA,300.65,40354400
"1335",2019-07-11,138.4,0.55,0.004,22327900,12.93,NA,299.31,50889400
"1336",2019-07-10,137.85,1.39,0.0102,24204300,13.03,NA,298.61,58595500
"1337",2019-07-09,136.46,-0.5,-0.0037,19953000,14.09,NA,297.19,41101200
"1338",2019-07-08,136.96,-0.1,-7e-04,16779700,13.96,NA,296.82,45841700
"1339",2019-07-05,137.06,-0.4,-0.0029,18141100,13.28,NA,298.46,51677300
"1340",2019-07-03,137.46,0.88,0.0064,13629200,12.57,NA,298.8,40898800
"1341",2019-07-02,136.58,0.9,0.0066,15237800,12.93,NA,296.43,61504500
"1342",2019-07-01,135.68,1.72,0.0128,22654100,14.06,NA,295.66,79107400
"1343",2019-06-28,133.96,-0.19,-0.0014,30042900,15.08,NA,293,59350900
"1344",2019-06-27,134.15,0.22,0.0016,16557400,15.82,NA,291.5,40355200
"1345",2019-06-26,133.93,0.5,0.0037,23657700,16.21,NA,290.47,51584900
"1346",2019-06-25,133.43,-4.35,-0.0316,33327400,16.28,NA,290.76,82028600
"1347",2019-06-24,137.78,0.81,0.0059,20628800,15.26,NA,293.64,47582700
"1348",2019-06-21,136.97,0.02,1e-04,36727800,15.4,NA,294,83309400
"1349",2019-06-20,136.95,1.26,0.0093,33042500,14.75,NA,295.86,116570000
"1350",2019-06-19,135.69,0.53,0.0039,23744400,14.33,NA,293.06,78674304
"1351",2019-06-18,135.16,2.31,0.0174,25934400,15.15,NA,292.4,85434800
"1352",2019-06-17,132.85,0.4,0.003,14517700,15.35,NA,289.37,39205700
"1353",2019-06-14,132.45,0.13,0.001,17821700,15.28,NA,289.26,52324700
"1354",2019-06-13,132.32,0.83,0.0063,17200800,15.82,NA,289.58,48945100
"1355",2019-06-12,131.49,-0.61,-0.0046,17092400,15.91,NA,288.39,47096300
"1356",2019-06-11,132.1,-0.5,-0.0038,23913700,15.99,NA,288.9,58641300
"1357",2019-06-10,132.6,1.2,0.0091,26477000,15.94,NA,288.97,60799000
"1358",2019-06-07,131.4,3.58,0.028,33885500,16.3,NA,287.65,74272200
"1359",2019-06-06,127.82,1.99,0.0158,21458900,15.93,NA,284.8,69430304
"1360",2019-06-05,125.83,2.67,0.0217,24926100,16.09,NA,282.96,71169696
"1361",2019-06-04,123.16,3.32,0.0277,29382600,16.97,NA,280.53,77231800
"1362",2019-06-03,119.84,-3.84,-0.031,37983600,18.86,NA,274.57,96427904
"1363",2019-05-31,123.68,-2.05,-0.0163,26646700,18.71,NA,275.27,86862704
"1364",2019-05-30,125.73,0.79,0.0063,16829600,17.3,NA,279.03,62523700
"1365",2019-05-29,124.94,-1.22,-0.0097,22763100,17.9,NA,278.27,104947104
"1366",2019-05-28,126.16,-0.08,-6e-04,23128300,17.5,NA,280.15,66541900
"1367",2019-05-24,126.24,0.06,5e-04,14123300,15.85,NA,282.78,55268000
"1368",2019-05-23,126.18,-1.49,-0.0117,23603800,16.92,NA,282.14,97135104
"1369",2019-05-22,127.67,0.77,0.0061,15396400,14.75,NA,285.63,49482400
"1370",2019-05-21,126.9,0.68,0.0054,15293200,14.95,NA,286.51,46847000
"1371",2019-05-20,126.22,-1.85,-0.0144,23706900,16.31,NA,283.95,62877600
"1372",2019-05-17,128.07,-0.86,-0.0067,25770500,15.96,NA,285.84,100353000
"1373",2019-05-16,128.93,2.91,0.0231,30112200,15.29,NA,287.7,76749600
"1374",2019-05-15,126.02,1.29,0.0103,24722700,16.44,"Dividend",285.06,73956400
"1375",2019-05-14,124.73,1.38,0.0112,25266300,18.06,NA,283.4,77003200
"1376",2019-05-13,123.35,-3.78,-0.0297,33944900,20.55,NA,280.86,127290496
"1377",2019-05-10,127.13,1.63,0.013,30915000,16.04,NA,288.1,112429296
"1378",2019-05-09,125.5,-0.01,-1e-04,27235800,19.1,NA,286.66,103471104
"1379",2019-05-08,125.51,-0.01,-1e-04,28418900,19.4,NA,287.53,91568200
"1380",2019-05-07,125.52,-2.63,-0.0205,36017600,19.32,NA,287.93,144729904
"1381",2019-05-06,128.15,-0.75,-0.0058,24239400,15.44,NA,292.82,107198000
"1382",2019-05-03,128.9,2.69,0.0213,24911100,12.87,NA,294.03,56543600
"1383",2019-05-02,126.21,-1.67,-0.0131,27350100,14.42,NA,291.18,65030100
"1384",2019-05-01,127.88,-2.72,-0.0208,26821600,14.8,NA,291.81,71671800
"1385",2019-04-30,130.6,0.83,0.0064,24166500,13.12,NA,294.02,81111696
"1386",2019-04-29,129.77,-0.12,-9e-04,16324100,13.11,NA,293.87,57197700
"1387",2019-04-26,129.89,0.74,0.0057,23654900,12.73,NA,293.41,50916400
"1388",2019-04-25,129.15,4.14,0.0331,38033800,13.25,NA,292.05,57770800
"1389",2019-04-24,125.01,-0.43,-0.0034,31256900,13.14,"Earnings",292.23,50392900
"1390",2019-04-23,125.44,1.68,0.0136,24025500,12.28,NA,292.88,52246600
"1391",2019-04-22,123.76,0.39,0.0032,15648700,12.42,NA,290.27,40160100
"1392",2019-04-18,123.37,1.6,0.0131,27991000,12.09,NA,290.02,68708496
"1393",2019-04-17,121.77,1,0.0083,19300900,12.6,NA,289.45,58268200
"1394",2019-04-16,120.77,-0.28,-0.0023,14071700,12.18,NA,290.16,52153100
"1395",2019-04-15,121.05,0.1,8e-04,15792500,12.32,NA,289.97,49596600
"1396",2019-04-12,120.95,0.62,0.0052,19745100,12.01,NA,290.16,69727696
"1397",2019-04-11,120.33,0.14,0.0012,14209100,13.02,NA,288.21,55093100
"1398",2019-04-10,120.19,0.91,0.0076,16477100,13.3,NA,288.29,52601500
"1399",2019-04-09,119.28,-0.65,-0.0054,17611900,14.28,NA,287.31,66142300
"1400",2019-04-08,119.93,0.04,3e-04,15116100,13.18,NA,288.79,53566300
"1401",2019-04-05,119.89,0.53,0.0044,15826200,12.82,NA,288.57,58621700
"1402",2019-04-04,119.36,-0.61,-0.0051,20112800,13.58,NA,287.18,48997500
"1403",2019-04-03,119.97,0.78,0.0065,22860700,13.74,NA,286.42,68243200
"1404",2019-04-02,119.19,0.17,0.0014,18142200,13.36,NA,285.97,40070300
"1405",2019-04-01,119.02,1.08,0.0092,22789100,13.4,NA,285.83,77617904
"1406",2019-03-29,117.94,1.01,0.0086,25399700,13.71,NA,282.48,82186800
"1407",2019-03-28,116.93,0.16,0.0014,18334700,14.43,NA,280.71,56238500
"1408",2019-03-27,116.77,-1.14,-0.0097,22733400,15.15,NA,279.65,72224704
"1409",2019-03-26,117.91,0.25,0.0021,26097600,14.68,NA,281.12,68125904
"1410",2019-03-25,117.66,0.61,0.0052,27067100,16.33,NA,279.04,85575104
"1411",2019-03-22,117.05,-3.17,-0.0264,33624500,16.48,NA,279.25,122659200
"1412",2019-03-21,120.22,2.7,0.023,29854400,13.63,NA,284.73,79550304
"1413",2019-03-20,117.52,-0.13,-0.0011,28113300,13.91,NA,281.55,84609200
"1414",2019-03-19,117.65,0.08,7e-04,37588600,13.56,NA,282.4,90268096
"1415",2019-03-18,117.57,1.66,0.0143,31207500,13.1,NA,282.33,62199800
"1416",2019-03-15,115.91,1.32,0.0115,54630600,12.88,NA,281.31,81308896
"1417",2019-03-14,114.59,0.09,8e-04,30763300,13.5,NA,281.16,67518304
"1418",2019-03-13,114.5,0.88,0.0077,35513700,13.41,NA,281.34,80639104
"1419",2019-03-12,113.62,0.79,0.007,26132700,13.77,NA,279.49,79667504
"1420",2019-03-11,112.83,2.32,0.021,26491600,14.33,NA,278.44,65098800
"1421",2019-03-08,110.51,0.12,0.0011,22818400,16.05,NA,274.46,85795800
"1422",2019-03-07,110.39,-1.36,-0.0122,25338900,16.59,NA,275.01,94885000
"1423",2019-03-06,111.75,0.05,4e-04,17686900,15.74,NA,277.33,75039696
"1424",2019-03-05,111.7,-0.56,-0.005,19538300,14.74,NA,279.02,59114500
"1425",2019-03-04,112.26,-0.27,-0.0024,26608000,14.63,NA,279.4,106494600
"1426",2019-03-01,112.53,0.5,0.0045,23501100,13.57,NA,280.42,78880496
"1427",2019-02-28,112.03,-0.14,-0.0012,29083900,14.78,NA,278.68,69268200
"1428",2019-02-27,112.17,-0.19,-0.0017,21487000,14.7,NA,279.2,56921500
"1429",2019-02-26,112.36,0.77,0.0069,21536700,15.17,NA,279.32,56844100
"1430",2019-02-25,111.59,0.62,0.0056,23750500,14.85,NA,279.52,69030704
"1431",2019-02-22,110.97,1.56,0.0143,27763200,13.51,NA,279.14,78114600
"1432",2019-02-21,109.41,2.26,0.0211,29063200,14.46,NA,277.42,64214700
"1433",2019-02-20,107.15,-1.02,-0.0094,21607600,14.02,"Dividend",278.41,76610704
"1434",2019-02-19,108.17,-0.05,-5e-04,18038400,14.88,NA,277.85,59120800
"1435",2019-02-15,108.22,1.32,0.0123,26606800,14.91,NA,277.37,97088600
"1436",2019-02-14,106.9,0.09,8e-04,21791100,16.22,NA,274.38,83234304
"1437",2019-02-13,106.81,-0.08,-7e-04,18394800,15.65,NA,274.99,65277200
"1438",2019-02-12,106.89,1.64,0.0156,25057800,15.43,NA,274.1,72270200
"1439",2019-02-11,105.25,-0.42,-0.004,18914100,15.97,NA,270.62,68021400
"1440",2019-02-08,105.67,0.4,0.0038,21461000,15.72,NA,270.47,75788800
"1441",2019-02-07,105.27,-0.76,-0.0072,29760600,16.37,NA,270.14,95481904
"1442",2019-02-06,106.03,-1.19,-0.0111,20609700,15.38,NA,272.74,58347700
"1443",2019-02-05,107.22,1.48,0.014,27325300,15.57,NA,273.1,79552704
"1444",2019-02-04,105.74,2.96,0.0288,31315200,15.73,NA,271.96,60744800
"1445",2019-02-01,102.78,-1.65,-0.0158,35535600,16.14,NA,270.06,85782496
"1446",2019-01-31,104.43,-1.95,-0.0183,55636300,16.57,NA,269.93,104012000
"1447",2019-01-30,106.38,3.44,0.0334,49471800,17.66,"Earnings",267.58,92473600
"1448",2019-01-29,102.94,-2.14,-0.0204,31490500,19.13,NA,263.41,66136300
"1449",2019-01-28,105.08,-2.09,-0.0195,29476700,18.87,NA,263.76,85613600
"1450",2019-01-25,107.17,0.97,0.0091,31218100,17.42,NA,265.78,96883296
"1451",2019-01-24,106.2,-0.51,-0.0048,23164800,18.89,NA,263.55,59204100
"1452",2019-01-23,106.71,1.03,0.0097,25874200,19.52,NA,263.41,86030200
"1453",2019-01-22,105.68,-2.03,-0.0188,32371200,20.8,NA,262.86,115531104
"1454",2019-01-18,107.71,1.59,0.015,37427500,17.8,NA,266.46,127900304
"1455",2019-01-17,106.12,0.74,0.007,28393000,18.06,NA,262.96,96118400
"1456",2019-01-16,105.38,0.37,0.0035,29853800,19.04,NA,260.98,77636704
"1457",2019-01-15,105.01,2.96,0.029,31587600,18.6,NA,260.35,85208200
"1458",2019-01-14,102.05,-0.75,-0.0073,28437000,19.07,NA,257.4,70908200
"1459",2019-01-11,102.8,-0.8,-0.0077,28314200,18.19,NA,258.98,73858096
"1460",2019-01-10,103.6,-0.67,-0.0064,30067500,19.5,NA,258.88,96823904
"1461",2019-01-09,104.27,1.47,0.0143,32280800,19.98,NA,257.97,95006496
"1462",2019-01-08,102.8,0.74,0.0073,31514400,20.47,NA,256.77,102512496
"1463",2019-01-07,102.06,0.13,0.0013,35656100,21.4,NA,254.38,103139104
"1464",2019-01-04,101.93,4.53,0.0465,44060600,21.38,NA,252.39,142628800
"1465",2019-01-03,97.4,-3.72,-0.0368,42578400,25.45,NA,244.21,144140608
"1466",2019-01-02,101.12,-0.45,-0.0044,35329300,23.22,NA,250.18,126925200
"1467",2018-12-31,101.57,1.18,0.0118,33173700,25.42,NA,249.92,144299296
"1468",2018-12-28,100.39,-0.79,-0.0078,38169300,28.34,NA,247.75,153100096
"1469",2018-12-27,101.18,0.62,0.0062,49498500,29.96,NA,248.07,186267296
"1470",2018-12-26,100.56,6.43,0.0683,51634700,30.41,NA,246.18,218485296
"1471",2018-12-24,94.13,-4.1,-0.0417,43935100,36.07,NA,234.34,147311504
"1472",2018-12-21,98.23,-3.28,-0.0323,111242000,30.11,NA,240.7,255345600
"1473",2018-12-20,101.51,-2.18,-0.021,70334096,28.38,NA,247.17,252053296
"1474",2018-12-19,103.69,-0.28,-0.0027,68198096,25.58,NA,251.26,214992704
"1475",2018-12-18,103.97,1.08,0.0105,49319100,25.58,NA,255.08,134515104
"1476",2018-12-17,102.89,-3.14,-0.0296,56957300,24.52,NA,255.36,165492192
"1477",2018-12-14,106.03,-3.42,-0.0312,47043100,21.63,NA,260.47,116961000
"1478",2018-12-13,109.45,0.37,0.0034,31333300,20.65,NA,265.37,96662704
"1479",2018-12-12,109.08,0.49,0.0045,36183000,21.46,NA,265.46,97976704
"1480",2018-12-11,108.59,1,0.0093,42381900,21.76,NA,264.13,121504400
"1481",2018-12-10,107.59,2.77,0.0264,40801500,22.64,NA,264.07,151445792
"1482",2018-12-07,104.82,-4.37,-0.04,45044900,23.23,NA,263.57,161018896
"1483",2018-12-06,109.19,0.67,0.0062,49107400,21.19,NA,269.84,204185408
"1484",2018-12-04,108.52,-3.57,-0.0318,45196900,20.74,NA,270.25,177986000
"1485",2018-12-03,112.09,1.2,0.0108,34732700,16.44,NA,279.3,103017696
"1486",2018-11-30,110.89,0.7,0.0064,33665600,18.07,NA,275.65,98204096
"1487",2018-11-29,110.19,-0.93,-0.0084,28123100,18.79,NA,273.98,82346400
"1488",2018-11-28,111.12,3.98,0.0371,46788400,18.49,NA,274.58,127629600
"1489",2018-11-27,107.14,0.67,0.0063,29124400,19.02,NA,268.4,75502400
"1490",2018-11-26,106.47,3.4,0.033,32336100,18.9,NA,267.5,79981296
"1491",2018-11-23,103.07,-0.04,-4e-04,13823100,21.52,NA,263.25,42807800
"1492",2018-11-21,103.11,1.4,0.0138,28130600,20.8,NA,265.02,75563696
"1493",2018-11-20,101.71,-2.91,-0.0278,64052400,22.48,NA,264.12,136021296
"1494",2018-11-19,104.62,-3.67,-0.0339,44773900,20.1,NA,269.1,103061696
"1495",2018-11-16,108.29,1.01,0.0094,33502100,18.14,NA,273.73,126668000
"1496",2018-11-15,107.28,2.31,0.022,38505100,19.98,NA,273.02,135101408
"1497",2018-11-14,104.97,-1.97,-0.0184,39495100,21.25,"Dividend",270.2,125335904
"1498",2018-11-13,106.94,0.07,7e-04,35374500,20.02,NA,272.06,98176600
"1499",2018-11-12,106.87,-2.7,-0.0246,33621800,20.45,NA,272.57,99673504
"1500",2018-11-09,109.57,-2.18,-0.0195,32039200,17.36,NA,277.76,98812496
"1501",2018-11-08,111.75,-0.21,-0.0019,25644100,16.72,NA,280.5,65584800
"1502",2018-11-07,111.96,4.24,0.0394,37901700,16.36,NA,281.01,102752096
"1503",2018-11-06,107.72,0.21,0.002,24340200,19.91,NA,275.12,60085800
"1504",2018-11-05,107.51,1.35,0.0127,27922100,19.96,NA,273.39,65622400
"1505",2018-11-02,106.16,0.24,0.0023,37680100,19.51,NA,271.89,122634096
"1506",2018-11-01,105.92,-0.89,-0.0083,33384200,19.34,NA,273.51,99495000
"1507",2018-10-31,106.81,3.08,0.0297,51062300,21.23,NA,270.63,128296304
"1508",2018-10-30,103.73,-0.12,-0.0012,65350800,23.35,NA,267.77,157116000
"1509",2018-10-29,103.85,-3.11,-0.0291,55162000,24.7,NA,263.86,160749104
"1510",2018-10-26,106.96,-1.34,-0.0124,55523100,24.16,NA,265.33,201574496
"1511",2018-10-25,108.3,5.98,0.0584,61646800,24.22,NA,270.08,138061504
"1512",2018-10-24,102.32,-5.78,-0.0535,63897700,25.23,"Earnings",265.32,177806704
"1513",2018-10-23,108.1,-1.53,-0.014,43770400,20.71,NA,273.61,146352704
"1514",2018-10-22,109.63,0.97,0.0089,26545600,19.64,NA,275.01,82415800
"1515",2018-10-19,108.66,0.16,0.0015,32785400,19.89,NA,276.25,139901600
"1516",2018-10-18,108.5,-2.21,-0.02,32506100,20.06,NA,276.4,134557504
"1517",2018-10-17,110.71,-0.29,-0.0026,26548200,17.4,NA,280.45,110625904
"1518",2018-10-16,111,3.4,0.0316,31610100,17.62,NA,280.4,118255800
"1519",2018-10-15,107.6,-1.97,-0.018,32068100,21.3,NA,274.4,102263696
"1520",2018-10-12,109.57,3.66,0.0346,47742100,21.31,NA,275.95,183186400
"1521",2018-10-11,105.91,-0.25,-0.0024,63904200,24.98,NA,272.17,274840512
"1522",2018-10-10,106.16,-6.1,-0.0543,61376300,22.96,NA,278.3,214731008
"1523",2018-10-09,112.26,1.41,0.0127,26198500,15.95,NA,287.4,74338896
"1524",2018-10-08,110.85,-1.28,-0.0114,29640500,15.69,NA,287.82,87742096
"1525",2018-10-05,112.13,-0.66,-0.0059,29068800,14.82,NA,287.82,105951696
"1526",2018-10-04,112.79,-2.38,-0.0207,34821700,14.22,NA,289.44,111545904
"1527",2018-10-03,115.17,0.02,2e-04,16648000,11.61,NA,291.72,64694500
"1528",2018-10-02,115.15,-0.46,-0.004,20787200,12.05,NA,291.56,47258200
"1529",2018-10-01,115.61,1.24,0.0108,18883000,12,NA,291.73,62078900
"1530",2018-09-28,114.37,-0.04,-3e-04,21647800,12.12,NA,290.72,70091296
"1531",2018-09-27,114.41,0.43,0.0038,19091200,12.41,NA,290.69,59249400
"1532",2018-09-26,113.98,-0.47,-0.0041,19352000,12.89,NA,289.88,79739600
"1533",2018-09-25,114.45,-0.22,-0.0019,22668000,12.42,NA,290.75,44370000
"1534",2018-09-24,114.67,0.41,0.0036,27334400,12.2,NA,291.02,53409600
"1535",2018-09-21,114.26,0.69,0.0061,71229696,11.68,NA,291.99,105479600
"1536",2018-09-20,113.57,1.87,0.0167,23714500,11.8,NA,293.58,100360600
"1537",2018-09-19,111.7,-1.51,-0.0133,21728400,11.75,NA,291.22,49080500
"1538",2018-09-18,113.21,1.07,0.0095,22170900,12.79,NA,290.91,61930400
"1539",2018-09-17,112.14,-1.23,-0.0108,20736500,13.68,NA,289.34,68244000
"1540",2018-09-14,113.37,0.46,0.0041,19122300,12.07,NA,290.88,55079800
"1541",2018-09-13,112.91,1.2,0.0107,26055600,12.37,NA,290.83,51034200
"1542",2018-09-12,111.71,0.47,0.0042,18891000,13.14,NA,289.12,59810700
"1543",2018-09-11,111.24,1.86,0.017,24301700,13.22,NA,289.05,50530400
"1544",2018-09-10,109.38,1.17,0.0108,20727900,14.16,NA,288.1,50210900
"1545",2018-09-07,108.21,-0.53,-0.0049,22498600,14.88,NA,287.6,73524800
"1546",2018-09-06,108.74,0.25,0.0023,23477600,14.65,NA,288.16,65909800
"1547",2018-09-05,108.49,-3.22,-0.0288,32872300,13.91,NA,289.03,72452400
"1548",2018-09-04,111.71,-0.62,-0.0055,22634600,13.16,NA,289.81,57594300
"1549",2018-08-31,112.33,0.38,0.0034,23222700,12.86,NA,290.31,66140800
"1550",2018-08-30,111.95,-0.07,-6e-04,22798700,13.53,NA,290.3,61229500
"1551",2018-08-29,112.02,1.76,0.016,20818000,12.25,NA,291.48,61485500
"1552",2018-08-28,110.26,0.66,0.006,19151500,12.5,NA,289.92,46943400
"1553",2018-08-27,109.6,1.2,0.0111,19662300,12.16,NA,289.78,57072300
"1554",2018-08-24,108.4,0.84,0.0078,17234000,11.99,NA,287.51,57487400
"1555",2018-08-23,107.56,0.5,0.0047,18167700,12.41,NA,285.79,49204800
"1556",2018-08-22,107.06,1.08,0.0102,18000600,12.25,NA,286.17,44993300
"1557",2018-08-21,105.98,-0.89,-0.0083,22881800,12.86,NA,286.34,67271904
"1558",2018-08-20,106.87,-0.71,-0.0066,17914200,12.49,NA,285.67,39807400
"1559",2018-08-17,107.58,-0.06,-6e-04,18061500,12.64,NA,285.06,65618400
"1560",2018-08-16,107.64,-0.02,-2e-04,21384200,13.45,NA,284.06,69967904
"1561",2018-08-15,107.66,-1.9,-0.0173,29982800,14.64,"Dividend",281.78,102925296
"1562",2018-08-14,109.56,1.35,0.0125,16788300,13.31,NA,283.9,43842000
"1563",2018-08-13,108.21,-0.79,-0.0072,18474800,14.78,NA,282.1,65732900
"1564",2018-08-10,109,-0.67,-0.0061,18183700,13.16,NA,283.16,77076000
"1565",2018-08-09,109.67,0.18,0.0016,13677200,11.27,NA,285.07,35716900
"1566",2018-08-08,109.49,0.61,0.0056,15487500,10.85,NA,285.46,42114500
"1567",2018-08-07,108.88,0.75,0.0069,16080200,10.93,NA,285.58,43196600
"1568",2018-08-06,108.13,0.09,8e-04,20265900,11.27,NA,284.64,39400800
"1569",2018-08-03,108.04,0.47,0.0044,18659600,11.64,NA,283.6,53935300
"1570",2018-08-02,107.57,1.29,0.0121,26104200,12.19,NA,282.39,63426300
"1571",2018-08-01,106.28,0.2,0.0019,23628600,13.15,NA,280.86,53853300
"1572",2018-07-31,106.08,0.71,0.0067,27655100,12.83,NA,281.33,68570400
"1573",2018-07-30,105.37,-2.31,-0.0215,34668300,14.26,NA,279.95,63742500
"1574",2018-07-27,107.68,-1.94,-0.0177,37005200,13.03,NA,281.42,76783104
"1575",2018-07-26,109.62,-1.21,-0.0109,31372100,12.14,NA,283.34,57919500
"1576",2018-07-25,110.83,3.17,0.0294,30798000,12.29,NA,284.01,78882896
"1577",2018-07-24,107.66,-0.31,-0.0029,26316600,12.41,NA,281.61,68026896
"1578",2018-07-23,107.97,1.7,0.016,29706900,12.62,NA,280.2,47047500
"1579",2018-07-20,106.27,1.87,0.0179,56038800,12.86,NA,279.68,82372704
"1580",2018-07-19,104.4,-0.72,-0.0068,40171600,12.87,"Earnings",280,61412100
"1581",2018-07-18,105.12,-0.83,-0.0078,29493900,12.1,NA,281.06,44593400
"1582",2018-07-17,105.95,1.04,0.0099,25901700,12.06,NA,280.47,52315400
"1583",2018-07-16,104.91,-0.52,-0.0049,21786900,12.83,NA,279.34,48201000
"1584",2018-07-13,105.43,1.24,0.0119,24653500,12.18,NA,279.59,48234900
"1585",2018-07-12,104.19,2.21,0.0217,24335900,12.58,NA,279.37,60124600
"1586",2018-07-11,101.98,-0.14,-0.0014,19644600,13.63,NA,276.86,77054704
"1587",2018-07-10,102.12,0.27,0.0027,19293100,12.64,NA,278.9,51966800
"1588",2018-07-09,101.85,0.69,0.0068,18211900,12.69,NA,277.9,50550400
"1589",2018-07-06,101.16,1.4,0.014,19234600,13.37,NA,275.42,66493600
"1590",2018-07-05,99.76,0.71,0.0072,18977400,14.97,NA,273.11,56925900
"1591",2018-07-03,99.05,-0.96,-0.0096,14670200,16.14,NA,270.9,42187000
"1592",2018-07-02,100.01,1.4,0.0142,19564500,15.6,NA,271.86,63554700
