Time,Open,High,Low,Last,Change,%Chg,Volume
12/23/2010,125.64,125.78,125.29,125.6,-0.18,-0.14%,70079200
12/22/2010,125.48,125.82,125.41,125.78,0.39,0.31%,78878000
12/21/2010,124.99,125.47,124.87,125.39,0.79,0.63%,94965400
12/20/2010,124.64,124.9,123.98,124.6,0.3,0.24%,119085400
12/17/2010,124.08,124.46,123.82,124.3,-0.52,-0.42%,141075200
12/16/2010,124.18,124.91,123.75,124.82,0.72,0.58%,185030208
12/15/2010,124.46,124.93,123.89,124.1,-0.57,-0.46%,159686096
12/14/2010,124.75,125.23,124.29,124.67,0.11,0.09%,147249504
12/13/2010,125.05,125.2,124.52,124.56,0.08,0.06%,133812600
12/10/2010,124.14,124.6,123.73,124.48,0.72,0.58%,117571600
12/9/2010,123.97,124.02,123.15,123.76,0.48,0.39%,123705000
12/8/2010,122.98,123.38,122.41,123.28,0.45,0.37%,138019104
12/7/2010,123.94,124.01,122.76,122.83,0.07,0.06%,206580896
12/6/2010,122.63,123.04,122.5,122.76,-0.13,-0.11%,103050400
12/3/2010,122.14,123.03,122.11,122.89,0.33,0.27%,151288800
12/2/2010,121.2,122.65,121.13,122.56,1.55,1.28%,191213504
12/1/2010,120.2,121.24,120.19,121.01,2.52,2.13%,221037104
11/30/2010,117.98,119.17,117.81,118.49,-0.67,-0.56%,233930592
11/29/2010,118.5,119.48,117.74,119.16,0.36,0.30%,223642096
11/26/2010,119.16,119.81,118.8,118.8,-1.4,-1.16%,76007696
11/24/2010,119.2,120.23,119.18,120.2,1.75,1.48%,140116304
11/23/2010,118.77,119.01,117.99,118.45,-1.74,-1.45%,222163008
11/22/2010,119.69,120.24,118.77,120.19,-0.1,-0.08%,181507904
11/19/2010,119.9,120.34,119.25,120.29,0.33,0.28%,156830704
11/18/2010,119.36,120.39,119.35,119.96,1.74,1.47%,197684608
11/17/2010,118.21,118.71,117.86,118.22,0.06,0.05%,172192704
11/16/2010,119.29,119.49,117.59,118.16,-1.87,-1.56%,300189888
11/15/2010,120.58,121.05,119.98,120.03,-0.17,-0.14%,163854304
11/12/2010,120.82,121.35,119.65,120.2,-1.44,-1.18%,239047200
11/11/2010,121.05,121.82,120.68,121.64,-0.46,-0.38%,157951296
11/10/2010,121.58,122.16,120.66,122.1,0.49,0.40%,221287392
11/9/2010,122.82,122.95,121.12,121.61,-0.88,-0.72%,186570496
11/8/2010,122.34,122.69,121.94,122.49,-0.24,-0.20%,155901600
11/5/2010,122.34,122.92,122.18,122.73,0.47,0.38%,180654096
11/4/2010,121.28,122.32,119.97,122.26,2.31,1.93%,215039296
11/3/2010,119.68,120.02,118.45,119.95,0.47,0.39%,226702704
11/2/2010,119.42,119.75,119.1,119.48,0.95,0.80%,158345792
11/1/2010,119.07,119.75,117.85,118.53,0.04,0.03%,174074704
10/29/2010,118.28,118.72,118.07,118.49,0.09,0.08%,144305408
10/28/2010,119.06,119.11,117.83,118.4,0.02,0.02%,168576000
10/27/2010,117.89,118.51,117.26,118.38,-0.34,-0.29%,190023904
10/26/2010,118.1,118.84,117.87,118.72,0.02,0.02%,158982800
10/25/2010,119.14,119.76,118.61,118.7,0.35,0.30%,151145600
10/22/2010,118.31,118.53,118,118.35,0.22,0.19%,108212304
10/21/2010,118.4,119.09,117.21,118.13,0.26,0.22%,221546096
10/20/2010,116.94,118.44,116.87,117.87,1.14,0.98%,200051696
10/19/2010,117.19,117.85,116.02,116.73,-1.81,-1.53%,280604608
10/18/2010,117.74,118.67,117.31,118.54,0.84,0.71%,141502096
10/15/2010,118.28,118.35,116.76,117.7,0.24,0.20%,243704896
10/14/2010,117.81,118.01,116.72,117.46,-0.46,-0.39%,217764192
10/13/2010,117.66,118.55,117.38,117.92,0.91,0.78%,194347104
10/12/2010,116.27,117.35,115.65,117.01,0.36,0.31%,182209904
10/11/2010,116.72,116.97,116.25,116.65,0.11,0.09%,103098200
10/8/2010,116.05,116.86,115.61,116.54,0.65,0.56%,177760000
10/7/2010,116.5,116.53,115.19,115.89,-0.14,-0.12%,164859904
10/6/2010,116.02,116.33,115.56,116.03,-0.01,-0.01%,148626496
10/5/2010,114.8,116.32,114.67,116.04,2.29,2.01%,229634096
10/4/2010,114.37,114.85,113.18,113.75,-0.86,-0.75%,166153200
10/1/2010,114.99,115.12,113.93,114.61,0.48,0.42%,174632304
9/30/2010,115.05,115.79,113.59,114.13,-0.34,-0.30%,287106496
9/29/2010,114.38,114.91,114.02,114.47,-0.2,-0.17%,179646896
9/28/2010,114.42,115.04,113.18,114.67,0.4,0.35%,209207296
9/27/2010,114.86,114.99,114.16,114.27,-0.55,-0.48%,128799400
9/24/2010,113.75,114.9,113.65,114.82,2.32,2.06%,209671696
9/23/2010,112.49,113.67,112.18,112.5,-0.92,-0.81%,202354208
9/22/2010,113.8,114.44,113.1,113.42,-0.56,-0.49%,191322304
9/21/2010,114.3,114.84,113.51,113.98,-0.23,-0.20%,268632384
9/20/2010,112.88,114.46,112.52,114.21,1.72,1.53%,214786704
9/17/2010,113.04,113.15,112.18,112.49,-0.56,-0.50%,195836800
9/16/2010,112.73,113.12,112.35,113.05,-0.03,-0.03%,199962800
9/15/2010,112.32,113.21,111.98,113.08,0.43,0.38%,168608304
9/14/2010,112.5,113.29,112.08,112.65,-0.07,-0.06%,209823504
9/13/2010,112.58,112.95,112.13,112.72,1.24,1.11%,178503392
9/10/2010,111.12,111.61,110.87,111.48,0.56,0.50%,127818896
9/9/2010,111.65,111.68,110.62,110.92,0.51,0.46%,147017904
9/8/2010,109.86,110.85,109.81,110.41,0.77,0.70%,150268896
9/7/2010,110.37,110.51,109.55,109.64,-1.25,-1.13%,141973600
9/3/2010,110.54,110.99,109.95,110.89,1.42,1.30%,212197200
9/2/2010,108.72,109.49,108.49,109.47,1.01,0.93%,156112096
9/1/2010,106.73,108.61,106.66,108.46,3.15,2.99%,267834896
8/31/2010,104.92,105.98,104.49,105.31,0,0.00%,273932992
8/30/2010,106.58,106.91,105.3,105.31,-1.55,-1.45%,167238496
8/27/2010,105.89,106.97,104.31,106.86,1.63,1.55%,272704000
8/26/2010,106.44,106.58,104.88,105.23,-0.71,-0.67%,224492704
8/25/2010,104.95,106.34,104.29,105.94,0.41,0.39%,272330688
8/24/2010,105.95,106.39,104.97,105.53,-1.59,-1.48%,280795488
8/23/2010,108.04,108.57,107.07,107.12,-0.41,-0.38%,163490208
8/20/2010,107.56,107.94,106.75,107.53,-0.35,-0.32%,209714096
8/19/2010,109.22,109.49,107.43,107.88,-1.91,-1.74%,265847600
8/18/2010,109.54,110.38,108.91,109.79,0.2,0.18%,182922000
8/17/2010,109.19,110.39,108.88,109.59,1.33,1.23%,172270208
8/16/2010,107.57,108.61,107.18,108.26,-0.05,-0.05%,147895296
8/13/2010,108.29,108.96,108.18,108.31,-0.32,-0.29%,158698400
8/12/2010,107.65,109.02,107.6,108.63,-0.67,-0.61%,239542400
8/11/2010,110.65,110.69,109.12,109.3,-3.08,-2.74%,273408096
8/10/2010,112.03,112.98,111.37,112.38,-0.61,-0.54%,242916304
8/9/2010,112.92,113.18,112.32,112.99,0.6,0.53%,120800304
8/6/2010,111.74,112.57,110.92,112.39,-0.46,-0.41%,239728304
8/5/2010,112.25,112.91,112.08,112.85,-0.12,-0.11%,140473696
8/4/2010,112.53,113.11,112.16,112.97,0.75,0.67%,158171600
8/3/2010,112.48,112.77,111.85,112.22,-0.54,-0.48%,146657200
8/2/2010,111.99,112.94,111.54,112.76,2.49,2.26%,188263200
7/30/2010,109.17,110.86,108.98,110.27,-0.02,-0.02%,220070496
7/29/2010,111.52,111.82,109.41,110.29,-0.54,-0.49%,220148992
7/28/2010,111.32,111.66,110.46,110.83,-0.72,-0.65%,163056096
7/27/2010,112.17,112.29,111.11,111.55,-0.01,-0.01%,204855504
7/26/2010,110.6,111.67,110.29,111.56,1.15,1.04%,182126400
7/23/2010,109.24,110.57,108.93,110.41,0.95,0.87%,222030496
7/22/2010,108.34,109.94,108.33,109.46,2.39,2.23%,274781184
7/21/2010,109.04,109.07,106.63,107.07,-1.41,-1.30%,264527008
7/20/2010,105.87,108.56,105.82,108.48,1.19,1.11%,258162304
7/19/2010,107.05,107.63,106.22,107.29,0.63,0.59%,186708896
7/16/2010,109.09,109.21,106.45,106.66,-3.02,-2.75%,282693312
7/15/2010,109.61,110.06,108.17,109.68,0.03,0.03%,232337904
7/14/2010,109.31,110.08,108.86,109.65,-0.01,-0.01%,184426704
7/13/2010,109.15,110.09,108.93,109.66,1.63,1.51%,213020896
7/12/2010,107.6,108.24,107.15,108.03,0.07,0.06%,131283504
7/9/2010,107.13,107.97,106.93,107.96,0.8,0.75%,144999808
7/8/2010,107,107.28,105.91,107.16,1.05,0.99%,210842000
7/7/2010,103.13,106.24,103.02,106.11,3.24,3.15%,253769696
7/6/2010,103.64,104.37,101.88,102.87,0.67,0.66%,256936400
7/2/2010,103.11,103.42,101.62,102.2,-0.56,-0.54%,233385104
7/1/2010,103.15,103.49,101.13,102.76,-0.46,-0.45%,382924704
6/30/2010,103.92,104.88,102.88,103.22,-0.99,-0.95%,284101600
6/29/2010,106.02,107.51,103.55,104.21,-3.32,-3.09%,373760384
6/28/2010,108.03,108.32,107.14,107.53,-0.34,-0.32%,169333200
6/25/2010,107.74,108.42,106.77,107.87,0.45,0.42%,238726496
6/24/2010,108.69,108.83,107.14,107.42,-1.81,-1.66%,268692000
6/23/2010,109.64,110.03,108.48,109.23,-0.34,-0.31%,254698704
6/22/2010,111.41,111.9,109.41,109.57,-1.84,-1.65%,239355296
6/21/2010,113.12,113.2,110.79,111.41,-0.32,-0.29%,213140608
6/18/2010,111.83,112.13,111.37,111.73,-0.41,-0.37%,174006496
6/17/2010,112.28,112.33,111.05,112.14,0.18,0.16%,263185696
6/16/2010,111.42,112.42,111.2,111.96,-0.04,-0.04%,216373904
6/15/2010,110.28,112.1,110.09,112,2.49,2.27%,238268608
6/14/2010,110.52,111.12,109.4,109.51,-0.17,-0.15%,207196000
6/11/2010,108.19,109.75,108.12,109.68,0.53,0.49%,214128096
6/10/2010,107.86,109.28,106.04,109.15,3.1,2.92%,317890496
6/9/2010,107.24,108.28,105.6,106.05,-0.57,-0.53%,268023200
6/8/2010,105.57,106.83,104.65,106.62,1.13,1.07%,357774400
6/7/2010,107.2,107.61,105.41,105.49,-1.33,-1.25%,264609104
6/4/2010,108.61,109.33,106.47,106.82,-3.89,-3.51%,398475488
6/3/2010,110.65,111.06,109.58,110.71,0.38,0.34%,226618208
6/2/2010,108.08,110.34,107.51,110.33,2.8,2.60%,240243600
6/1/2010,108.35,109.95,107.37,107.53,-1.84,-1.68%,277909312
5/28/2010,110.64,110.72,108.85,109.37,-1.39,-1.25%,297933408
5/27/2010,109.19,110.8,108.78,110.76,3.59,3.35%,300870400
5/26/2010,108.48,109.47,106.85,107.17,-0.65,-0.60%,349718304
5/25/2010,105.11,107.87,104.38,107.82,0.11,0.10%,396505088
5/24/2010,108.52,109.39,107.61,107.71,-1.41,-1.29%,269823008
5/21/2010,105.91,109.38,105.36,109.12,1.58,1.47%,500909184
5/20/2010,109.38,109.89,107.47,107.54,-4.22,-3.78%,530423808
5/19/2010,111.77,112.77,110.36,111.76,-0.64,-0.57%,394759488
5/18/2010,114.88,115.22,112.03,112.4,-1.55,-1.36%,360595712
5/17/2010,114.2,114.52,111.77,113.95,0.06,0.05%,325944000
5/14/2010,115.12,115.33,112.87,113.89,-2.1,-1.81%,345601984
5/13/2010,117.13,117.68,115.89,115.99,-1.46,-1.24%,234456000
5/12/2010,116.29,117.62,116.09,117.45,1.62,1.40%,235607008
5/11/2010,115.07,117.36,114.91,115.83,-0.33,-0.28%,317849696
5/10/2010,115.81,116.65,114.91,116.16,4.9,4.40%,396159488
5/7/2010,112.64,113.77,109.41,111.26,-1.68,-1.49%,637558592
5/6/2010,116.26,117,105,112.94,-3.88,-3.32%,647341376
5/5/2010,116.56,117.8,115.97,116.82,-0.7,-0.60%,324882208
5/4/2010,119.01,119.03,116.92,117.52,-2.83,-2.35%,360353408
5/3/2010,119.38,120.68,119.2,120.35,1.54,1.30%,182747808
4/30/2010,120.88,121.01,118.78,118.81,-2.05,-1.70%,270000896
4/29/2010,120.1,121.11,120.07,120.86,1.48,1.24%,193774896
4/28/2010,119.05,119.68,118.27,119.38,0.9,0.76%,300677504
4/27/2010,120.65,121.33,118.25,118.48,-2.87,-2.37%,355853696
4/26/2010,121.85,122.12,121.23,121.35,-0.46,-0.38%,143457200
4/23/2010,120.94,121.86,120.63,121.81,0.79,0.65%,177335392
4/22/2010,119.81,121.17,119.12,121.02,0.36,0.30%,239188496
4/21/2010,120.95,121.23,119.99,120.66,-0.22,-0.18%,192910096
4/20/2010,120.56,120.98,119.87,120.88,1.07,0.89%,157707904
4/19/2010,119.01,119.93,118.47,119.81,0.45,0.38%,217947696
4/16/2010,120.86,121.29,118.75,119.36,-1.93,-1.59%,366879712
4/15/2010,120.99,121.57,120.95,121.29,0.1,0.08%,144615200
4/14/2010,120.27,121.19,120.08,121.19,1.36,1.13%,161285792
4/13/2010,119.62,120.04,119,119.83,0.09,0.08%,125125000
4/12/2010,119.7,120.05,119.56,119.74,0.19,0.16%,110278896
4/9/2010,119.02,119.6,118.8,119.55,0.78,0.66%,133006496
4/8/2010,117.95,118.97,117.6,118.77,0.41,0.35%,158703904
4/7/2010,118.8,119.36,117.81,118.36,-0.68,-0.57%,184576304
4/6/2010,118.42,119.25,118.29,119.04,0.28,0.24%,110384096
4/5/2010,118.25,118.84,117.92,118.76,0.96,0.81%,105847600
4/1/2010,117.8,118.25,117.1,117.8,0.8,0.68%,161215104
3/31/2010,116.95,117.52,116.61,117,-0.4,-0.34%,161078592
3/30/2010,117.46,117.83,116.91,117.4,0.08,0.07%,145772400
3/29/2010,117.17,117.53,116.69,117.32,0.74,0.63%,134513408
3/26/2010,116.87,117.42,116.12,116.58,-0.07,-0.06%,205807600
3/25/2010,117.63,118.17,116.51,116.65,-0.19,-0.16%,223396192
3/24/2010,116.97,117.43,115.58,116.84,-0.57,-0.49%,196183296
3/23/2010,116.76,117.51,116.38,117.41,0.82,0.70%,182941504
3/22/2010,115.31,116.8,115.24,116.59,0.62,0.53%,184477696
3/19/2010,116.96,117.29,115.52,115.97,-1.07,-0.91%,226641104
3/18/2010,117.11,117.27,116.57,117.04,-0.06,-0.05%,196508704
3/17/2010,116.76,117.48,116.42,117.1,0.69,0.59%,177467008
3/16/2010,115.81,116.52,115.49,116.41,0.92,0.80%,168672896
3/15/2010,115.26,115.58,114.6,115.49,0.03,0.03%,146816608
3/12/2010,115.95,115.97,115.14,115.46,0.01,0.01%,162074704
3/11/2010,114.7,115.48,114.35,115.45,0.48,0.42%,160875808
3/10/2010,114.51,115.28,114.41,114.97,0.51,0.45%,186087696
3/9/2010,113.93,114.99,113.87,114.46,0.19,0.17%,154556496
3/8/2010,114.26,114.52,114.07,114.27,0.02,0.02%,114631000
3/5/2010,113.37,114.34,113.1,114.25,1.61,1.43%,176118704
3/4/2010,112.45,112.8,112.03,112.64,0.34,0.30%,135770304
3/3/2010,112.49,112.97,112.02,112.3,0.1,0.09%,150784896
3/2/2010,112.37,112.74,112,112.2,0.31,0.28%,160992192
3/1/2010,111.2,112,111.17,111.89,1.15,1.04%,147709408
2/26/2010,110.77,111.12,110.11,110.74,0.07,0.06%,173589200
2/25/2010,109.24,110.75,108.94,110.67,-0.15,-0.14%,259634592
2/24/2010,110.14,111,109.86,110.82,1.01,0.92%,176350592
2/23/2010,110.86,111.2,109.52,109.81,-1.35,-1.21%,207496896
2/22/2010,111.55,111.58,110.83,111.16,0.02,0.02%,132346704
2/19/2010,110.62,111.57,110.36,111.14,0.23,0.21%,215682592
2/18/2010,110.08,111.14,110.03,110.91,0.65,0.59%,193708400
2/17/2010,110.27,110.41,109.74,110.26,0.52,0.47%,168844992
2/16/2010,108.86,109.85,107.82,109.74,1.7,1.57%,159315600
2/12/2010,106.99,108.1,106.51,108.04,-0.09,-0.08%,304622016
2/11/2010,106.87,108.25,106.25,108.13,1.12,1.05%,223591504
2/10/2010,107.05,107.6,106.11,107.01,-0.21,-0.20%,240511392
2/9/2010,107.13,108.15,106.27,107.22,1.33,1.26%,337820416
2/8/2010,106.74,107.33,105.81,105.89,-0.77,-0.72%,224166800
2/5/2010,106.56,106.88,104.58,106.66,0.22,0.21%,493585696
2/4/2010,108.98,109.03,106.42,106.44,-3.39,-3.09%,356715584
2/3/2010,109.88,110.48,109.51,109.83,-0.55,-0.50%,172730592
2/2/2010,109.26,110.59,108.88,110.38,1.32,1.21%,216327808
2/1/2010,108.15,109.07,107.5,109.06,1.67,1.56%,187864800
1/29/2010,109.04,109.8,107.22,107.39,-1.18,-1.09%,310677504
1/28/2010,110.19,110.25,107.91,108.57,-1.26,-1.15%,316104096
1/27/2010,109.17,110.08,108.33,109.83,0.52,0.48%,271863712
1/26/2010,109.34,110.47,109.04,109.31,-0.46,-0.42%,211168304
1/25/2010,110.21,110.41,109.41,109.77,0.56,0.51%,186937104
1/22/2010,111.2,111.74,109.09,109.21,-2.49,-2.23%,345941408
1/21/2010,113.92,114.27,111.56,111.7,-2.19,-1.92%,344859392
1/20/2010,114.28,114.45,112.98,113.89,-1.17,-1.02%,216490000
1/19/2010,113.62,115.13,113.59,115.06,1.42,1.25%,139170096
1/15/2010,114.73,114.84,113.2,113.64,-1.29,-1.12%,212267904
1/14/2010,114.49,115.14,114.42,114.93,0.31,0.27%,115783696
1/13/2010,113.95,114.94,113.37,114.62,0.96,0.84%,161821792
1/12/2010,113.97,114.21,113.22,113.66,-1.07,-0.93%,163333408
1/11/2010,115.08,115.13,114.24,114.73,0.16,0.14%,106225200
1/8/2010,113.89,114.62,113.66,114.57,0.38,0.33%,126402704
1/7/2010,113.5,114.33,113.18,114.19,0.48,0.42%,131091000
1/6/2010,113.52,113.99,113.43,113.71,0.08,0.07%,116074400
1/5/2010,113.26,113.68,112.85,113.63,0.3,0.26%,111579800
1/4/2010,112.37,113.39,111.51,113.33,1.89,1.70%,118944304
12/31/2009,112.77,112.8,111.39,111.44,-1.08,-0.96%,90637696
12/30/2009,112.23,112.65,112.17,112.52,-0.04,-0.04%,73138304
12/29/2009,113.01,113.03,112.55,112.56,-0.16,-0.14%,80572400
12/28/2009,112.9,112.99,112.32,112.72,0.24,0.21%,87508400
12/24/2009,112.19,112.6,111.99,112.48,0.53,0.47%,39677400
12/23/2009,112,112.11,111.5,111.95,0.22,0.20%,111783000
12/22/2009,111.57,111.97,111.42,111.73,0.4,0.36%,91707400
12/21/2009,110.76,111.7,110.76,111.33,1.12,1.02%,118104200
12/18/2009,110.2,110.3,109.28,110.21,0.03,0.03%,174341104
12/17/2009,110.72,110.93,110.08,110.18,-1.34,-1.20%,183390096
12/16/2009,111.8,112.13,111.27,111.52,0.17,0.15%,155358096
12/15/2009,111.46,111.92,111,111.35,-0.52,-0.46%,120408704
12/14/2009,111.87,112,111.37,111.87,0.76,0.68%,107141504
12/11/2009,111.11,111.36,110.61,111.11,0.47,0.42%,124854000
12/10/2009,110.7,111.12,110.45,110.64,0.62,0.56%,138014592
12/9/2009,109.58,110.18,109.02,110.02,0.41,0.37%,155063296
12/8/2009,110.04,110.77,109.27,109.61,-1.23,-1.11%,169863600
12/7/2009,110.91,111.53,110.49,110.84,-0.17,-0.15%,127973696
12/4/2009,111.84,112.38,110.04,111.01,0.63,0.57%,274907712
12/3/2009,111.55,112.18,110.29,110.38,-0.87,-0.78%,167324800
12/2/2009,111.28,112.01,110.92,111.25,-0.05,-0.04%,132315000
12/1/2009,110.92,111.66,110.73,111.3,1.36,1.24%,159611392
11/30/2009,109.48,110.2,108.12,109.94,0.37,0.34%,160874496
11/27/2009,108.4,110.32,108.29,109.57,-1.81,-1.63%,126001800
11/25/2009,111.17,111.5,110.82,111.38,0.39,0.35%,109564704
11/24/2009,111,111.2,110.01,110.99,0.17,0.15%,138419600
11/23/2009,110.72,111.74,110.6,110.82,1.39,1.27%,148010096
11/20/2009,109.25,109.76,109.01,109.43,-0.39,-0.36%,134195904
11/19/2009,110.51,111.31,109.13,109.82,-1.45,-1.30%,208734496
11/18/2009,111.26,111.43,110.57,111.27,-0.07,-0.06%,156486704
11/17/2009,110.92,111.39,110.5,111.34,0.13,0.12%,147134096
11/16/2009,110.38,111.69,110.32,111.21,1.59,1.45%,210922000
11/13/2009,109.31,110.09,108.75,109.62,0.59,0.54%,150962896
11/12/2009,110,110.57,108.75,109.03,-1.12,-1.02%,157144400
11/11/2009,110.31,110.82,109.62,110.15,0.56,0.51%,169466096
11/10/2009,109.31,109.93,108.97,109.59,0.02,0.02%,171898704
11/9/2009,107.95,109.63,107.87,109.57,2.44,2.28%,159495600
11/6/2009,106.26,107.4,106.05,107.13,0.28,0.26%,170953600
11/5/2009,105.66,106.88,105.44,106.85,1.93,1.84%,180015104
11/4/2009,105.51,106.33,104.65,104.92,0.27,0.26%,247996608
11/3/2009,103.74,104.8,103.54,104.65,0.33,0.32%,228359008
11/2/2009,104.13,105.41,103.08,104.32,0.76,0.73%,254489696
10/30/2009,106.3,106.62,103.44,103.56,-3.09,-2.90%,325608000
10/29/2009,105.19,106.86,104.94,106.65,2.24,2.15%,198110496
10/28/2009,106.15,106.48,104.35,104.41,-2.01,-1.89%,248820608
10/27/2009,107.03,107.39,106.16,106.42,-0.49,-0.46%,252765104
10/26/2009,108.2,109.31,106.61,106.91,-1.17,-1.08%,242028096
10/23/2009,109.69,109.76,107.63,108.08,-1.25,-1.14%,240033200
10/22/2009,108.19,109.68,107.5,109.33,1.1,1.02%,238443904
10/21/2009,109.04,110.31,108.15,108.23,-0.98,-0.90%,225787296
10/20/2009,109.95,109.98,108.68,109.21,-0.58,-0.53%,180920992
10/19/2009,109.07,110.13,108.73,109.79,0.9,0.83%,159530304
10/16/2009,108.8,109.27,108.23,108.89,-0.82,-0.75%,192069296
10/15/2009,108.78,109.71,108.73,109.71,0.4,0.37%,173872992
10/14/2009,108.72,109.42,107.42,109.31,1.85,1.72%,191421504
10/13/2009,107.39,107.71,106.76,107.46,-0.22,-0.20%,157692608
10/12/2009,107.76,108.09,107.28,107.68,0.42,0.39%,118030896
10/9/2009,106.64,107.26,106.36,107.26,0.65,0.61%,135008192
10/8/2009,106.55,107.17,105.84,106.61,0.81,0.77%,183305696
10/7/2009,105.27,105.91,105.07,105.8,0.29,0.27%,159200096
10/6/2009,104.77,106.11,104.71,105.51,1.49,1.43%,202491008
10/5/2009,102.9,104.32,102.6,104.02,1.53,1.49%,149874896
10/2/2009,102.02,103.1,101.99,102.49,-0.51,-0.50%,224748704
10/1/2009,105.34,105.73,102.95,103,-2.59,-2.45%,281836800
9/30/2009,106.36,106.46,104.62,105.59,-0.41,-0.39%,254382896
9/29/2009,106.51,107.02,105.78,106,-0.32,-0.30%,133733800
9/28/2009,104.85,106.55,104.83,106.32,1.87,1.79%,118284704
9/25/2009,104.78,105.36,104.09,104.45,-0.56,-0.53%,204058896
9/24/2009,106.41,106.64,104.55,105.01,-1.17,-1.10%,228636704
9/23/2009,107.32,108.03,105.99,106.18,-0.89,-0.83%,225947296
9/22/2009,107.08,107.37,106.6,107.07,0.62,0.58%,143126592
9/21/2009,105.89,107,105.66,106.45,-0.27,-0.25%,151891904
9/18/2009,107.15,107.16,106.36,106.72,-0.44,-0.41%,153791104
9/17/2009,107.17,108.06,106.57,107.16,-0.16,-0.15%,229170800
9/16/2009,106.1,107.34,105.73,107.32,1.6,1.51%,206388192
9/15/2009,105.45,106.11,104.76,105.72,0.44,0.42%,196795808
9/14/2009,103.88,105.46,103.15,105.28,0.51,0.49%,149593696
9/11/2009,104.99,105.3,104.28,104.77,-0.02,-0.02%,152383504
9/10/2009,103.8,104.86,103.22,104.79,1.06,1.02%,162894800
9/9/2009,103.12,104.08,102.8,103.73,0.79,0.77%,154612400
9/8/2009,103,103.05,102.39,102.94,0.88,0.86%,132909000
9/4/2009,100.85,102.09,100.55,102.06,1.41,1.40%,142687808
9/3/2009,100.4,100.77,99.59,100.65,0.83,0.83%,143572304
9/2/2009,99.78,100.44,99.57,99.82,-0.38,-0.38%,171804896
9/1/2009,101.95,103.24,99.99,100.2,-2.26,-2.21%,321276512
8/31/2009,102.37,102.58,101.79,102.46,-0.92,-0.89%,176051504
8/28/2009,104.23,104.35,102.67,103.38,-0.02,-0.02%,147024096
8/27/2009,103.11,103.72,101.94,103.4,0.23,0.22%,196230000
8/26/2009,102.84,103.64,102.49,103.17,0.01,0.01%,194620608
8/25/2009,103.37,104.26,102.94,103.16,0.2,0.19%,215308400
8/24/2009,103.39,103.95,102.59,102.96,-0.01,-0.01%,191278896
8/21/2009,101.82,103.13,101.62,102.97,1.98,1.96%,224604896
8/20/2009,100.09,101.22,99.87,100.99,1.03,1.03%,174131200
8/19/2009,98.31,100.3,98.21,99.96,0.87,0.88%,192812704
8/18/2009,98.53,99.44,98.35,99.09,0.78,0.79%,173461408
8/17/2009,98.85,98.95,98.11,98.31,-2.48,-2.46%,237881104
8/14/2009,101.52,101.6,99.7,100.79,-0.78,-0.77%,199691200
8/13/2009,101.26,101.61,100.26,101.57,0.77,0.76%,176449408
8/12/2009,99.56,101.56,99.51,100.8,1.07,1.07%,219043504
8/11/2009,100.54,100.61,99.46,99.73,-1.26,-1.25%,157300704
8/10/2009,100.74,101.22,100.27,100.99,-0.21,-0.21%,130898096
8/7/2009,100.94,102.03,100.39,101.2,1.31,1.31%,220684400
8/6/2009,100.87,101.02,99.42,99.89,-0.52,-0.52%,193203696
8/5/2009,100.77,100.85,99.58,100.41,-0.29,-0.29%,184726304
8/4/2009,99.99,100.84,99.78,100.7,0.26,0.26%,176714496
8/3/2009,99.85,100.53,99.31,100.44,1.63,1.65%,175776704
7/31/2009,98.65,99.47,98.38,98.81,0.14,0.14%,207357408
7/30/2009,98.83,99.83,98.6,98.67,1.02,1.04%,225564000
7/29/2009,97.44,98.09,96.98,97.65,-0.24,-0.25%,194399296
7/28/2009,97.66,98.37,97.06,97.89,-0.46,-0.47%,186685696
7/27/2009,97.88,98.4,97.34,98.35,0.29,0.30%,159246304
7/24/2009,97.2,98.14,96.69,98.06,0.4,0.41%,154002896
7/23/2009,95.61,98.08,95.53,97.66,2.11,2.21%,258795504
7/22/2009,94.96,96.13,94.89,95.55,-0.02,-0.02%,196067504
7/21/2009,95.87,95.9,94.42,95.57,0.44,0.46%,217718096
7/20/2009,94.68,95.29,94.19,95.13,1,1.06%,164179392
7/17/2009,94.06,94.32,93.54,94.13,1.02,1.10%,138561600
7/16/2009,93,94.51,92.82,93.11,-0.15,-0.16%,231174496
7/15/2009,91.81,93.51,90.68,93.26,2.65,2.92%,220877792
7/14/2009,90.38,90.69,89.73,90.61,0.51,0.57%,181555296
7/13/2009,88.31,90.17,87.59,90.1,2.14,2.43%,217316304
7/10/2009,87.7,88.49,87.35,87.96,-0.21,-0.24%,173517904
7/9/2009,88.61,88.9,87.91,88.17,0.17,0.19%,163777504
7/8/2009,88.59,88.8,87,88,-0.06,-0.07%,248050496
7/7/2009,89.71,89.82,88,88.06,-1.74,-1.94%,198592096
7/6/2009,88.94,89.93,88.66,89.8,-0.01,-0.01%,170679504
7/2/2009,91.13,92.36,89.76,89.81,-2.52,-2.73%,212309792
7/1/2009,92.34,93.23,92.21,92.33,0.38,0.41%,173041104
6/30/2009,92.72,93.06,91.27,91.95,-0.75,-0.81%,228888096
6/29/2009,92.11,92.82,91.6,92.7,0.86,0.94%,168481200
6/26/2009,91.77,92.24,91.27,91.84,-0.24,-0.26%,167578896
6/25/2009,89.67,92.17,89.57,92.08,1.96,2.17%,279410912
6/24/2009,90.16,91.08,89.6,90.12,0.77,0.86%,211577600
