"ClientID","Line","LayerNumber","CarrierNumber","Attachment","Limit","Capacity","Premium","PPM","Weight","LayerAttachment","LayerLimit","LayerCapacity","LayerPremium","Relativity","SIC.Code"
287,"XS",1,2,1e+07,5e+06,1.5e+07,166090,33218,0.333,1e+07,1.5e+07,2.5e+07,498270,0.43379,3089
287,"XS",1,3,1e+07,5e+06,1.5e+07,166090,33218,0.333,1e+07,1.5e+07,2.5e+07,498270,0.43379,3089
287,"XS",2,1,2.5e+07,1.5e+07,4e+07,372210,24814,1,2.5e+07,1.5e+07,4e+07,372210,0.747,3089
287,"XS",3,1,4e+07,1.5e+07,5.5e+07,266355,17757,1,4e+07,1.5e+07,5.5e+07,266355,0.7156,3089
287,"XS",4,1,5.5e+07,5e+06,6e+07,80944,16189,0.5,5.5e+07,1e+07,6.5e+07,161888,0.91169,3089
287,"XS",4,2,5.5e+07,5e+06,6e+07,80944,16189,0.5,5.5e+07,1e+07,6.5e+07,161888,0.91169,3089
287,"XS",5,1,6.5e+07,1.5e+07,8e+07,190000,12667,1,6.5e+07,1.5e+07,8e+07,190000,0.78243,3089
287,"XS",6,1,8e+07,1e+07,9e+07,117000,11700,1,8e+07,1e+07,9e+07,117000,0.92368,3089
287,"XS",7,1,9e+07,1.5e+07,1.05e+08,166090,11073,0.75,9e+07,2e+07,1.1e+08,223340,0.95444,3089
287,"XS",7,2,9e+07,5e+06,9.5e+07,57250,11450,0.25,9e+07,2e+07,1.1e+08,223340,0.95444,3089
287,"XS",8,1,1.1e+08,1.5e+07,1.25e+08,162000,10800,1,1.1e+08,1.5e+07,1.25e+08,162000,0.96714,3089
287,"XS",9,1,1.25e+08,1e+07,1.35e+08,103420,10342,1,1.25e+08,1e+07,1.35e+08,103420,0.95759,3089
287,"XS",10,1,1.35e+08,1.5e+07,1.5e+08,142005,9467,0.75,1.35e+08,2e+07,1.55e+08,189340,0.91539,3089
287,"XS",10,2,1.35e+08,5e+06,1.4e+08,47335,9467,0.25,1.35e+08,2e+07,1.55e+08,189340,0.91539,3089
287,"XS",11,1,1.55e+08,17500000,172500000,155925,8910,0.35,1.55e+08,5e+07,2.05e+08,445500,0.94116,3089
287,"XS",11,2,1.55e+08,1e+07,1.65e+08,89100,8910,0.2,1.55e+08,5e+07,2.05e+08,445500,0.94116,3089
287,"XS",11,3,1.55e+08,7500000,162500000,66825,8910,0.15,1.55e+08,5e+07,2.05e+08,445500,0.94116,3089
287,"XS",11,4,1.55e+08,7500000,162500000,66825,8910,0.15,1.55e+08,5e+07,2.05e+08,445500,0.94116,3089
287,"XS",11,5,1.55e+08,7500000,162500000,66825,8910,0.15,1.55e+08,5e+07,2.05e+08,445500,0.94116,3089
288,"UM",0,1,NA,5e+06,5e+06,1014173,202835,1,NA,5e+06,5e+06,1014173,NA,3089
288,"XS",1,1,3e+06,5e+06,8e+06,212614,42523,1,3e+06,5e+06,8e+06,212614,0.20964,3089
288,"XS",2,1,5e+06,1e+07,1.5e+07,965000,96500,1,5e+06,1e+07,1.5e+07,965000,2.26937,3089
288,"XS",3,1,1.5e+07,7500000,22500000,492000,65600,0.5,1.5e+07,1.5e+07,3e+07,984000,0.67979,3089
288,"XS",3,2,1.5e+07,7500000,22500000,492000,65600,0.5,1.5e+07,1.5e+07,3e+07,984000,0.67979,3089
288,"XS",4,1,3e+07,5e+06,3.5e+07,223125,44625,1,3e+07,5e+06,3.5e+07,223125,0.68026,3089
288,"XS",5,1,4e+07,1e+07,5e+07,290000,29000,1,4e+07,1e+07,5e+07,290000,0.64986,3089
288,"XS",6,1,5e+07,1e+07,6e+07,197000,19700,1,5e+07,1e+07,6e+07,197000,0.67931,3089
288,"XS",7,1,6e+07,7500000,67500000,102500,13667,0.5,6e+07,1.5e+07,7.5e+07,205000,0.69374,3089
288,"XS",7,2,6e+07,7500000,67500000,102500,13667,0.5,6e+07,1.5e+07,7.5e+07,205000,0.69374,3089
289,"UM",0,1,2e+06,1e+07,1.2e+07,125000,12500,1,2e+06,1e+07,1.2e+07,125000,NA,NA
289,"XS",1,1,7.5e+07,2.5e+07,1e+08,2400000,96000,1,7.5e+07,2.5e+07,1e+08,2400000,7.68,NA
289,"XS",2,1,1e+08,2.5e+07,1.25e+08,1754500,70180,1,1e+08,2.5e+07,1.25e+08,1754500,0.73104,NA
289,"XS",3,1,1.25e+08,1.5e+07,1.4e+08,781853,52124,0.75,1.25e+08,2e+07,1.45e+08,1071428,0.76334,NA
289,"XS",3,2,1.25e+08,5e+06,1.3e+08,289575,57915,0.25,1.25e+08,2e+07,1.45e+08,1071428,0.76334,NA
289,"XS",4,1,1.45e+08,12500000,157500000,608850,48708,0.357,1.45e+08,3.5e+07,1.8e+08,1704780,0.90922,NA
289,"XS",4,2,1.45e+08,12500000,157500000,608850,48708,0.357,1.45e+08,3.5e+07,1.8e+08,1704780,0.90922,NA
289,"XS",4,3,1.45e+08,1e+07,1.55e+08,487080,48708,0.286,1.45e+08,3.5e+07,1.8e+08,1704780,0.90922,NA
289,"XS",5,1,1.8e+08,2.5e+07,2.05e+08,950400,38016,1,1.8e+08,2.5e+07,2.05e+08,950400,0.78049,NA
289,"XS",6,1,2.05e+08,1e+07,2.15e+08,325037,32504,0.8,2.05e+08,12500000,217500000,415317,0.87398,NA
289,"XS",6,2,2.05e+08,2500000,207500000,90280,36112,0.2,2.05e+08,12500000,217500000,415317,0.87398,NA
289,"XS",7,1,217500000,2e+07,237500000,451440,22572,1,217500000,2e+07,237500000,451440,0.67936,NA
289,"XS",8,1,237500000,12500000,2.5e+08,245025,19602,1,237500000,12500000,2.5e+08,245025,0.86842,NA
291,"UM",0,1,1e+06,1e+07,1.1e+07,265723,26572,1,1e+06,1e+07,1.1e+07,265723,NA,2099
291,"XS",1,1,1e+07,1.5e+07,2.5e+07,68500,4567,1,1e+07,1.5e+07,2.5e+07,68500,0.17186,2099
291,"XS",2,1,2.5e+07,1e+07,3.5e+07,28785,2879,1,2.5e+07,1e+07,3.5e+07,28785,0.63033,2099
291,"XS",3,1,3.5e+07,1.5e+07,5e+07,33027,2202,1,3.5e+07,1.5e+07,5e+07,33027,0.76491,2099
293,"UM",0,1,2e+06,1e+07,1.2e+07,435193,43519,1,2e+06,1e+07,1.2e+07,435193,NA,7352
293,"XS",1,1,1e+07,1e+07,2e+07,250850,25085,1,1e+07,1e+07,2e+07,250850,0.57641,7352
293,"XS",2,1,2e+07,1e+07,3e+07,125925,12593,1,2e+07,1e+07,3e+07,125925,0.50199,7352
293,"XS",3,1,3e+07,1e+07,4e+07,81975,8198,1,3e+07,1e+07,4e+07,81975,0.65098,7352
293,"XS",4,1,4e+07,1e+07,5e+07,59255,5926,1,4e+07,1e+07,5e+07,59255,0.72284,7352
293,"XS",5,1,5e+07,1e+07,6e+07,50000,5000,1,5e+07,1e+07,6e+07,50000,0.84381,7352
293,"XS",6,1,6e+07,1e+07,7e+07,48000,4800,1,6e+07,1e+07,7e+07,48000,0.96,7352
293,"XS",7,1,7e+07,1e+07,8e+07,45000,4500,1,7e+07,1e+07,8e+07,45000,0.9375,7352
296,"UM",0,1,NA,5e+06,5e+06,500112,100022,1,NA,5e+06,5e+06,500112,NA,NA
296,"XS",1,1,1e+07,5e+06,1.5e+07,101000,20200,1,1e+07,5e+06,1.5e+07,101000,0.20195,NA
296,"XS",2,1,1.5e+07,5e+06,2e+07,72750,14550,1,1.5e+07,5e+06,2e+07,72750,0.7203,NA
296,"XS",3,1,2e+07,5e+06,2.5e+07,46900,9380,1,2e+07,5e+06,2.5e+07,46900,0.64467,NA
296,"XS",4,1,2.5e+07,1.5e+07,4e+07,80246,5350,1,2.5e+07,1.5e+07,4e+07,80246,0.57033,NA
297,"UM",0,1,1e+06,2.5e+07,2.6e+07,85169,3407,1,1e+06,2.5e+07,2.6e+07,85169,NA,6331
297,"XS",1,1,2.5e+07,2.5e+07,5e+07,45000,1800,1,2.5e+07,2.5e+07,5e+07,45000,0.52836,6331
297,"XS",2,1,5e+07,2.5e+07,7.5e+07,31815,1273,0.5,5e+07,5e+07,1e+08,63630,0.707,6331
297,"XS",2,2,5e+07,2.5e+07,7.5e+07,31815,1273,0.5,5e+07,5e+07,1e+08,63630,0.707,6331
307,"UM",0,1,2e+06,1e+07,1.2e+07,3e+05,30000,1,2e+06,1e+07,1.2e+07,3e+05,NA,NA
307,"XS",1,1,1e+07,7500000,17500000,82500,11000,0.5,1e+07,1.5e+07,2.5e+07,165000,0.36667,NA
307,"XS",1,2,1e+07,7500000,17500000,82500,11000,0.5,1e+07,1.5e+07,2.5e+07,165000,0.36667,NA
307,"XS",2,1,2.5e+07,2.5e+07,5e+07,133130,5325,1,2.5e+07,2.5e+07,5e+07,133130,0.48411,NA
307,"XS",3,1,5e+07,2.5e+07,7.5e+07,87900,3516,1,5e+07,2.5e+07,7.5e+07,87900,0.66026,NA
307,"XS",4,1,7.5e+07,2.5e+07,1e+08,60000,2400,1,7.5e+07,2.5e+07,1e+08,60000,0.68259,NA
307,"XS",5,1,1e+08,2.5e+07,1.25e+08,52500,2100,0.2,1e+08,1.25e+08,2.25e+08,262520,0.87507,NA
307,"XS",5,2,1e+08,1e+07,1.1e+08,21000,2100,0.08,1e+08,1.25e+08,2.25e+08,262520,0.87507,NA
307,"XS",5,3,1e+08,2.5e+07,1.25e+08,52500,2100,0.2,1e+08,1.25e+08,2.25e+08,262520,0.87507,NA
307,"XS",5,4,1e+08,1.5e+07,1.15e+08,31500,2100,0.12,1e+08,1.25e+08,2.25e+08,262520,0.87507,NA
307,"XS",5,5,1e+08,2.5e+07,1.25e+08,52500,2100,0.2,1e+08,1.25e+08,2.25e+08,262520,0.87507,NA
307,"XS",5,6,1e+08,2.5e+07,1.25e+08,52520,2101,0.2,1e+08,1.25e+08,2.25e+08,262520,0.87507,NA
307,"XS",6,1,1e+09,2.5e+07,1.025e+09,52495,2100,1,1e+09,2.5e+07,1.025e+09,52495,0.99983,NA
308,"UM",0,1,5e+06,1e+07,1.5e+07,701000,70100,1,5e+06,1e+07,1.5e+07,701000,NA,NA
308,"XS",1,1,1e+07,2e+07,3e+07,399968,19998,1,1e+07,2e+07,3e+07,399968,0.28528,NA
308,"XS",2,1,3e+07,1.5e+07,4.5e+07,119825,7988,1,3e+07,1.5e+07,4.5e+07,119825,0.39945,NA
309,"UM",0,1,6e+06,1e+07,1.6e+07,820700,82070,1,6e+06,1e+07,1.6e+07,820700,NA,5411
309,"XS",1,1,1e+07,1e+07,2e+07,450000,45000,1,1e+07,1e+07,2e+07,450000,0.54831,5411
309,"XS",2,1,2e+07,1e+07,3e+07,235000,23500,1,2e+07,1e+07,3e+07,235000,0.52222,5411
309,"XS",3,1,3e+07,1e+07,4e+07,155000,15500,1,3e+07,1e+07,4e+07,155000,0.65957,5411
309,"XS",4,1,4e+07,1e+07,5e+07,102000,10200,1,4e+07,1e+07,5e+07,102000,0.65806,5411
309,"XS",5,1,5e+07,1.5e+07,6.5e+07,105000,7000,1,5e+07,1.5e+07,6.5e+07,105000,0.68627,5411
309,"XS",6,1,6.5e+07,1.5e+07,8e+07,91500,6100,1,6.5e+07,1.5e+07,8e+07,91500,0.87143,5411
309,"XS",7,1,8e+07,1e+07,9e+07,56000,5600,0.5,8e+07,2e+07,1e+08,112000,0.91803,5411
309,"XS",7,2,8e+07,1e+07,9e+07,56000,5600,0.5,8e+07,2e+07,1e+08,112000,0.91803,5411
309,"XS",8,1,1e+08,1.5e+07,1.15e+08,77100,5140,0.6,1e+08,2.5e+07,1.25e+08,128500,0.91786,5411
309,"XS",8,2,1e+08,1e+07,1.1e+08,51400,5140,0.4,1e+08,2.5e+07,1.25e+08,128500,0.91786,5411
309,"XS",9,1,1.25e+08,2.5e+07,1.5e+08,128475,5139,1,1.25e+08,2.5e+07,1.5e+08,128475,0.99981,5411
310,"UM",0,1,NA,5e+06,5e+06,518294,103659,1,NA,5e+06,5e+06,518294,NA,8742
310,"XS",1,1,5e+06,5e+06,1e+07,213011,42602,1,5e+06,5e+06,1e+07,213011,0.41098,8742
310,"XS",2,1,1e+07,1e+07,2e+07,252500,25250,1,1e+07,1e+07,2e+07,252500,0.59269,8742
310,"XS",3,1,2e+07,1e+07,3e+07,103000,10300,1,2e+07,1e+07,3e+07,103000,0.40792,8742
311,"UM",0,1,1e+07,1.5e+07,2.5e+07,4295000,286333,1,1e+07,1.5e+07,2.5e+07,4295000,NA,7342
311,"XS",1,1,1.5e+07,1e+07,2.5e+07,1887825,188783,1,1.5e+07,1e+07,2.5e+07,1887825,0.65931,7342
311,"XS",2,1,2.5e+07,1e+07,3.5e+07,681190,68119,1,2.5e+07,1e+07,3.5e+07,681190,0.36083,7342
311,"XS",3,1,3.5e+07,1.5e+07,5e+07,784000,52267,1,3.5e+07,1.5e+07,5e+07,784000,0.76728,7342
311,"XS",4,1,5e+07,1e+07,6e+07,455000,45500,1,5e+07,1e+07,6e+07,455000,0.87054,7342
311,"XS",5,1,6e+07,5e+06,6.5e+07,209250,41850,1,6e+07,5e+06,6.5e+07,209250,0.91978,7342
311,"XS",6,1,6.5e+07,5e+06,7e+07,175000,35000,0.5,6.5e+07,1e+07,7.5e+07,350000,0.83632,7342
311,"XS",6,2,6.5e+07,5e+06,7e+07,175000,35000,0.5,6.5e+07,1e+07,7.5e+07,350000,0.83632,7342
311,"XS",7,1,7.5e+07,1e+07,8.5e+07,250000,25000,1,7.5e+07,1e+07,8.5e+07,250000,0.71429,7342
312,"UM",0,1,1e+06,1e+07,1.1e+07,191949,19195,1,1e+06,1e+07,1.1e+07,191949,NA,5045
312,"XS",1,1,1e+07,1.5e+07,2.5e+07,150445,10030,1,1e+07,1.5e+07,2.5e+07,150445,0.52252,5045
312,"XS",2,1,2.5e+07,2.5e+07,5e+07,105000,4200,0.333,2.5e+07,7.5e+07,1e+08,314563,0.41818,5045
312,"XS",2,2,2.5e+07,2.5e+07,5e+07,105040,4202,0.333,2.5e+07,7.5e+07,1e+08,314563,0.41818,5045
312,"XS",2,3,2.5e+07,12500000,37500000,52523,4202,0.167,2.5e+07,7.5e+07,1e+08,314563,0.41818,5045
312,"XS",2,4,2.5e+07,12500000,37500000,52000,4160,0.167,2.5e+07,7.5e+07,1e+08,314563,0.41818,5045
314,"UM",0,1,1e+06,2e+06,3e+06,465000,232500,1,1e+06,2e+06,3e+06,465000,NA,NA
314,"XS",1,1,3e+06,2e+06,5e+06,255000,127500,1,3e+06,2e+06,5e+06,255000,0.54839,NA
314,"XS",2,1,5e+06,1e+06,6e+06,1e+05,1e+05,1,5e+06,1e+06,6e+06,1e+05,0.78431,NA
315,"UM",0,1,1e+07,1e+07,2e+07,2200000,220000,1,1e+07,1e+07,2e+07,2200000,NA,4213
315,"XS",1,1,2e+07,5e+06,2.5e+07,990000,198000,1,2e+07,5e+06,2.5e+07,990000,0.9,4213
315,"XS",2,1,2.5e+07,5e+06,3e+07,774000,154800,1,2.5e+07,5e+06,3e+07,774000,0.78182,4213
315,"XS",3,1,3e+07,5e+06,3.5e+07,722250,144450,1,3e+07,5e+06,3.5e+07,722250,0.93314,4213
315,"XS",4,1,3.5e+07,1e+07,4.5e+07,1150155,115016,1,3.5e+07,1e+07,4.5e+07,1150155,0.79623,4213
315,"XS",5,1,4.5e+07,5e+06,5e+07,562500,112500,0.5,4.5e+07,1e+07,5.5e+07,1125000,0.97813,4213
315,"XS",5,2,4.5e+07,5e+06,5e+07,562500,112500,0.5,4.5e+07,1e+07,5.5e+07,1125000,0.97813,4213
315,"XS",6,1,5.5e+07,3500000,58500000,340200,97200,0.7,5.5e+07,5e+06,6e+07,486000,0.864,4213
315,"XS",6,2,5.5e+07,1500000,56500000,145800,97200,0.3,5.5e+07,5e+06,6e+07,486000,0.864,4213
315,"XS",7,1,6e+07,5e+06,6.5e+07,519000,103800,1,6e+07,5e+06,6.5e+07,519000,1.0679,4213
315,"XS",8,1,6.5e+07,5e+06,7e+07,491400,98280,1,6.5e+07,5e+06,7e+07,491400,0.94682,4213
315,"XS",9,1,7e+07,5e+06,7.5e+07,492100,98420,1,7e+07,5e+06,7.5e+07,492100,1.00142,4213
315,"XS",10,1,7.5e+07,1e+07,8.5e+07,851813,85181,1,7.5e+07,1e+07,8.5e+07,851813,0.86549,4213
315,"XS",11,1,8.5e+07,1e+07,9.5e+07,850369,85037,1,8.5e+07,1e+07,9.5e+07,850369,0.9983,4213
315,"XS",12,1,9.5e+07,8e+06,1.03e+08,616420,77053,0.533,9.5e+07,1.5e+07,1.1e+08,1128823,0.88497,4213
315,"XS",12,2,9.5e+07,3500000,98500000,269688,77054,0.233,9.5e+07,1.5e+07,1.1e+08,1128823,0.88497,4213
315,"XS",12,3,9.5e+07,3500000,98500000,242715,69347,0.233,9.5e+07,1.5e+07,1.1e+08,1128823,0.88497,4213
315,"XS",13,1,1.1e+08,1e+07,1.2e+08,613594,61359,1,1.1e+08,1e+07,1.2e+08,613594,0.81535,4213
315,"XS",14,1,1.2e+08,1e+07,1.3e+08,582750,58275,1,1.2e+08,1e+07,1.3e+08,582750,0.94973,4213
315,"XS",15,1,1.3e+08,1.5e+07,1.45e+08,743531,49569,1,1.3e+08,1.5e+07,1.45e+08,743531,0.8506,4213
315,"XS",16,1,1.45e+08,7500000,152500000,333923,44523,1,1.45e+08,7500000,152500000,333923,0.89821,4213
318,"UM",0,1,2e+06,5e+06,7e+06,1500000,3e+05,1,2e+06,5e+06,7e+06,1500000,NA,NA
318,"XS",1,1,5e+06,5e+06,1e+07,685947,137189,1,5e+06,5e+06,1e+07,685947,0.4573,NA
318,"XS",2,1,1e+07,1e+07,2e+07,720000,72000,1,1e+07,1e+07,2e+07,720000,0.52482,NA
318,"XS",3,1,2e+07,5e+06,2.5e+07,187500,37500,0.5,2e+07,1e+07,3e+07,375000,0.52083,NA
318,"XS",3,2,2e+07,5e+06,2.5e+07,187500,37500,0.5,2e+07,1e+07,3e+07,375000,0.52083,NA
318,"XS",4,1,3e+07,2e+07,5e+07,308000,15400,0.5,3e+07,4e+07,7e+07,616000,0.41067,NA
318,"XS",4,2,3e+07,1.5e+07,4.5e+07,231000,15400,0.375,3e+07,4e+07,7e+07,616000,0.41067,NA
318,"XS",4,3,3e+07,5e+06,3.5e+07,77000,15400,0.125,3e+07,4e+07,7e+07,616000,0.41067,NA
318,"XS",5,1,7e+07,1.5e+07,8.5e+07,119500,7967,1,7e+07,1.5e+07,8.5e+07,119500,0.51732,NA
318,"XS",6,1,8.5e+07,1.5e+07,1e+08,60000,4000,1,8.5e+07,1.5e+07,1e+08,60000,0.50209,NA
319,"UM",0,1,NA,1e+07,1e+07,337000,33700,1,NA,1e+07,1e+07,337000,NA,3648
319,"XS",1,1,1e+07,1.2e+07,2.2e+07,160454,13371,1,1e+07,1.2e+07,2.2e+07,160454,0.39677,3648
319,"XS",2,1,2.5e+07,12500000,37500000,273478,21878,0.167,2.5e+07,7.5e+07,1e+08,1626483,1.62188,3648
319,"XS",2,2,2.5e+07,5e+06,3e+07,109391,21878,0.067,2.5e+07,7.5e+07,1e+08,1626483,1.62188,3648
319,"XS",2,3,2.5e+07,2500000,27500000,54696,21878,0.033,2.5e+07,7.5e+07,1e+08,1626483,1.62188,3648
319,"XS",2,4,2.5e+07,5e+06,3e+07,109391,21878,0.067,2.5e+07,7.5e+07,1e+08,1626483,1.62188,3648
319,"XS",2,5,2.5e+07,2500000,27500000,54696,21878,0.033,2.5e+07,7.5e+07,1e+08,1626483,1.62188,3648
319,"XS",2,6,2.5e+07,2500000,27500000,54696,21878,0.033,2.5e+07,7.5e+07,1e+08,1626483,1.62188,3648
319,"XS",2,7,2.5e+07,1e+07,3.5e+07,218782,21878,0.133,2.5e+07,7.5e+07,1e+08,1626483,1.62188,3648
319,"XS",2,8,2.5e+07,1e+07,3.5e+07,211591,21159,0.133,2.5e+07,7.5e+07,1e+08,1626483,1.62188,3648
319,"XS",2,9,2.5e+07,5e+06,3e+07,109391,21878,0.067,2.5e+07,7.5e+07,1e+08,1626483,1.62188,3648
319,"XS",2,10,2.5e+07,1e+07,3.5e+07,218780,21878,0.133,2.5e+07,7.5e+07,1e+08,1626483,1.62188,3648
319,"XS",2,11,2.5e+07,1e+07,3.5e+07,211591,21159,0.133,2.5e+07,7.5e+07,1e+08,1626483,1.62188,3648
319,"XS",3,1,1e+08,2e+07,1.2e+08,297548,14877,0.16,1e+08,1.25e+08,2.25e+08,1859665,0.68602,3648
319,"XS",3,2,1e+08,12500000,112500000,185967,14877,0.1,1e+08,1.25e+08,2.25e+08,1859665,0.68602,3648
319,"XS",3,3,1e+08,2e+07,1.2e+08,297540,14877,0.16,1e+08,1.25e+08,2.25e+08,1859665,0.68602,3648
319,"XS",3,4,1e+08,37500000,137500000,557901,14877,0.3,1e+08,1.25e+08,2.25e+08,1859665,0.68602,3648
319,"XS",3,5,1e+08,2e+07,1.2e+08,297548,14877,0.16,1e+08,1.25e+08,2.25e+08,1859665,0.68602,3648
319,"XS",3,6,1e+08,1.5e+07,1.15e+08,223161,14877,0.12,1e+08,1.25e+08,2.25e+08,1859665,0.68602,3648
320,"UM",0,1,2e+07,1e+07,3e+07,176000,17600,1,2e+07,1e+07,3e+07,176000,NA,6331
320,"XS",1,1,1e+07,1.5e+07,2.5e+07,61540,4103,1,1e+07,1.5e+07,2.5e+07,61540,0.23311,6331
321,"UM",0,1,NA,1e+07,1e+07,348571,34857,1,NA,1e+07,1e+07,348571,NA,5812
321,"XS",1,1,1e+07,1.5e+07,2.5e+07,147100,9807,1,1e+07,1.5e+07,2.5e+07,147100,0.28134,5812
321,"XS",2,1,2.5e+07,2.5e+07,5e+07,168500,6740,1,2.5e+07,2.5e+07,5e+07,168500,0.68729,5812
321,"XS",3,1,5e+07,2.5e+07,7.5e+07,75000,3000,1,5e+07,2.5e+07,7.5e+07,75000,0.4451,5812
321,"XS",4,1,7.5e+07,2.5e+07,1e+08,75000,3000,1,7.5e+07,2.5e+07,1e+08,75000,1,5812
322,"UM",0,1,7e+06,3e+06,1e+07,712094,237365,1,7e+06,3e+06,1e+07,712094,NA,8062
322,"XS",1,1,1e+07,7500000,17500000,969499,129267,0.5,1e+07,1.5e+07,2.5e+07,1938998,0.54459,8062
322,"XS",1,2,1e+07,7500000,17500000,969499,129267,0.5,1e+07,1.5e+07,2.5e+07,1938998,0.54459,8062
323,"UM",0,1,NA,5e+06,5e+06,478500,95700,1,NA,5e+06,5e+06,478500,NA,5082
323,"XS",1,1,5e+06,5e+06,1e+07,205000,41000,1,5e+06,5e+06,1e+07,205000,0.42842,5082
323,"XS",2,1,1e+07,1.5e+07,2.5e+07,280000,18667,1,1e+07,1.5e+07,2.5e+07,280000,0.45528,5082
323,"XS",3,1,2.5e+07,1.5e+07,4e+07,125000,8333,1,2.5e+07,1.5e+07,4e+07,125000,0.44643,5082
323,"XS",4,1,4e+07,1e+07,5e+07,58000,5800,1,4e+07,1e+07,5e+07,58000,0.696,5082
323,"XS",5,1,5e+07,1.5e+07,6.5e+07,67000,4467,1,5e+07,1.5e+07,6.5e+07,67000,0.77011,5082
323,"XS",6,1,6.5e+07,1e+07,7.5e+07,38000,3800,1,6.5e+07,1e+07,7.5e+07,38000,0.85075,5082
323,"XS",7,1,7.5e+07,2.5e+07,1e+08,70000,2800,1,7.5e+07,2.5e+07,1e+08,70000,0.73684,5082
325,"UM",0,1,4e+06,5e+06,9e+06,1350000,270000,1,4e+06,5e+06,9e+06,1350000,NA,5531
325,"XS",1,1,5e+06,5e+06,1e+07,820000,164000,1,5e+06,5e+06,1e+07,820000,0.60741,5531
325,"XS",2,1,1e+07,1e+07,2e+07,5e+05,50000,0.5,1e+07,2e+07,3e+07,1e+06,0.30488,5531
325,"XS",2,2,1e+07,1e+07,2e+07,5e+05,50000,0.5,1e+07,2e+07,3e+07,1e+06,0.30488,5531
326,"UM",0,1,2e+06,5e+06,7e+06,1500000,3e+05,1,2e+06,5e+06,7e+06,1500000,NA,5541
326,"XS",1,1,5e+06,5e+06,1e+07,685947,137189,1,5e+06,5e+06,1e+07,685947,0.4573,5541
326,"XS",2,1,1e+07,1e+07,2e+07,720000,72000,1,1e+07,1e+07,2e+07,720000,0.52482,5541
326,"XS",3,1,2e+07,5e+06,2.5e+07,187500,37500,0.5,2e+07,1e+07,3e+07,375000,0.52083,5541
326,"XS",3,2,2e+07,5e+06,2.5e+07,187500,37500,0.5,2e+07,1e+07,3e+07,375000,0.52083,5541
326,"XS",4,1,3e+07,2e+07,5e+07,308000,15400,0.5,3e+07,4e+07,7e+07,616000,0.41067,5541
326,"XS",4,2,3e+07,1.5e+07,4.5e+07,231000,15400,0.375,3e+07,4e+07,7e+07,616000,0.41067,5541
326,"XS",4,3,3e+07,5e+06,3.5e+07,77000,15400,0.125,3e+07,4e+07,7e+07,616000,0.41067,5541
326,"XS",5,1,7e+07,1.5e+07,8.5e+07,119500,7967,1,7e+07,1.5e+07,8.5e+07,119500,0.51732,5541
326,"XS",6,1,8.5e+07,1.5e+07,1e+08,60000,4000,1,8.5e+07,1.5e+07,1e+08,60000,0.50209,5541
328,"UM",0,1,NA,5e+06,5e+06,197000,39400,1,NA,5e+06,5e+06,197000,NA,NA
328,"XS",1,1,5e+06,5e+06,1e+07,111139,22228,1,5e+06,5e+06,1e+07,111139,0.56416,NA
328,"XS",2,1,1e+07,1.5e+07,2.5e+07,240000,16000,1,1e+07,1.5e+07,2.5e+07,240000,0.71982,NA
328,"XS",3,1,2.5e+07,1.5e+07,4e+07,125859,8391,1,2.5e+07,1.5e+07,4e+07,125859,0.52441,NA
328,"XS",4,1,4e+07,1.5e+07,5.5e+07,111580,7439,1,4e+07,1.5e+07,5.5e+07,111580,0.88655,NA
329,"UM",0,1,NA,1e+07,1e+07,130000,13000,1,NA,1e+07,1e+07,130000,NA,5499
329,"XS",1,1,1e+07,1.5e+07,2.5e+07,78000,5200,1,1e+07,1.5e+07,2.5e+07,78000,0.4,5499
329,"XS",2,1,2.5e+07,2.5e+07,5e+07,52500,2100,1,2.5e+07,2.5e+07,5e+07,52500,0.40385,5499
330,"UM",0,1,NA,1.5e+07,1.5e+07,630000,42000,1,NA,1.5e+07,1.5e+07,630000,NA,5499
330,"XS",1,1,1.5e+07,3e+06,1.8e+07,97000,32333,0.2,1.5e+07,1.5e+07,3e+07,485001,0.76984,5499
330,"XS",1,2,1.5e+07,1875000,16875000,60625,32333,0.125,1.5e+07,1.5e+07,3e+07,485001,0.76984,5499
330,"XS",1,3,1.5e+07,661500,15661500,21389,32334,0.044,1.5e+07,1.5e+07,3e+07,485001,0.76984,5499
330,"XS",1,4,1.5e+07,993000,15993000,32107,32333,0.066,1.5e+07,1.5e+07,3e+07,485001,0.76984,5499
330,"XS",1,5,1.5e+07,750000,15750000,24250,32333,0.05,1.5e+07,1.5e+07,3e+07,485001,0.76984,5499
330,"XS",1,6,1.5e+07,3e+06,1.8e+07,97000,32333,0.2,1.5e+07,1.5e+07,3e+07,485001,0.76984,5499
330,"XS",1,7,1.5e+07,1986000,16986000,64214,32333,0.132,1.5e+07,1.5e+07,3e+07,485001,0.76984,5499
330,"XS",1,8,1.5e+07,1984500,16984500,64166,32334,0.132,1.5e+07,1.5e+07,3e+07,485001,0.76984,5499
330,"XS",1,9,1.5e+07,750000,15750000,24250,32333,0.05,1.5e+07,1.5e+07,3e+07,485001,0.76984,5499
330,"XS",2,1,3e+07,1e+07,4e+07,90600,9060,1,3e+07,1e+07,4e+07,90600,0.28021,5499
330,"XS",3,1,4e+07,8221000,48221000,63219,7690,0.822,4e+07,1e+07,5e+07,76900,0.84879,5499
330,"XS",3,2,4e+07,1779000,41779000,13681,7690,0.178,4e+07,1e+07,5e+07,76900,0.84879,5499
