"date","Close","RR","RealizedVariance","atm1W","atm1M","returns","es_5","es_2.5","es_1","es_95","es_97.5","es_99"
2022-07-28,1.01924,-0.129340754095789,0.29962311387245,0.111475,0.107538,-0.00129340754095789,-0.0116150090581941,-0.0128984831421733,-0.0143074814470058,-0.000235345399873016,-0.000190873707565558,-0.000119899394653045
2022-07-29,1.02277,0.346336486009187,0.323275164786867,0.097324,0.100553,0.00346336486009187,-0.0127260079733428,-0.0137538411150196,-0.0150002270540846,-0.000207437325195779,-0.000187576110932527,-8.62414555651668e-05
2022-08-01,1.02632,0.514166511600574,0.365167374781323,0.110752,0.102658,0.00514166511600574,-0.0137538411150196,-0.0150002270540846,-0.0158469567194581,-0.000162023299412453,-9.68387439186656e-05,-5.74671955797873e-05
2022-08-02,1.01569,-1.03573934055654,0.408840664823603,0.116206,0.104724,-0.0103573934055654,-0.0154144284777723,-0.0158469567194581,-0.0163341256691276,-9.33795251031248e-05,-7.02681055726581e-05,-5.40195538017818e-05
2022-08-03,1.01569,0,0.294760235087853,0.112771,0.10537,0,-0.0113296991488705,-0.0126132168034486,-0.0135415631331787,-0.000235170699989973,-0.000190699836204996,-0.000127004854657852
2022-08-04,1.02477,0.893973554923252,0.451252172334263,0.099465,0.097903,0.00893973554923252,-0.0158469567194581,-0.0163341256691276,-0.0197565003438616,-7.99459511717659e-05,-5.57091040316898e-05,-3.74438512005949e-05
2022-08-05,1.01848,-0.613796266479299,0.50261155137481,0.09141,0.094501,-0.00613796266479299,-0.0163341256691276,-0.0197565003438616,-0.0197565003438616,-4.9282413317885e-05,-4.02516651968136e-05,-1.1456200021874e-05
2022-08-08,1.01981,0.250673377504281,0.46230553948239,0.091918,0.094565,0.00250673377504281,-0.0158469567194581,-0.0168560715423444,-0.0197565003438616,-7.84433875924968e-05,-5.4209557648363e-05,-3.59463095584223e-05
2022-08-09,1.02083,0.100018630921426,0.249755088473369,0.089026,0.092139,0.00100018630921426,-0.0108218950929037,-0.0113296991488705,-0.0121964399859966,-0.000382430172173302,-0.000280483276405269,-0.00018643561755409
2022-08-10,1.0299,0.888492697119024,0.407638943040136,0.082084,0.085913,0.00888492697119024,-0.0150002270540846,-0.0158469567194581,-0.0163341256691276,-0.000121327585304123,-7.67768180466908e-05,-5.25463346277494e-05
2022-08-11,1.03208,0.211671036022922,0.256762125157916,0.080268,0.083974,0.00211671036022922,-0.0108933933562379,-0.0113296991488705,-0.0126132168034486,-0.000392315443720147,-0.000272640443692271,-0.000184663148210481
2022-08-12,1.02621,-0.568754360127126,0.246109258241854,0.080825,0.085567,-0.00568754360127126,-0.0106184428120443,-0.0112488211440729,-0.0121964399859966,-0.000412573177039035,-0.000301214634461335,-0.000182519631422488
2022-08-15,1.01618,-0.899161302906184,0.395240039532763,0.095064,0.097536,-0.00899161302906184,-0.0146409371286139,-0.0154144284777723,-0.0163341256691276,-0.000156563588955412,-8.33197724751549e-05,-5.90761505935057e-05
2022-08-16,1.017,0.0806943651715071,0.39454161034057,0.09595,0.098701,0.000806943651715071,-0.0146409371286139,-0.0154144284777723,-0.0163341256691276,-0.000164998498792893,-9.16981101473945e-05,-6.74376642945159e-05
2022-08-17,1.01779,0.077679449360872,0.237864575144404,0.09647,0.100004,0.00077679449360872,-0.0105814694078856,-0.0109112139240053,-0.0113343046152468,-0.000441369401273845,-0.000361112585345679,-0.000212745790867585
2022-08-18,1.00895,-0.868548521797223,0.379778956589429,0.103121,0.105791,-0.00868548521797223,-0.0146409371286139,-0.0154144284777723,-0.0158469567194581,-0.000201936176847531,-0.000108701616663007,-6.92903666081169e-05
2022-08-19,1.00409,-0.481688884483878,0.36148748844377,0.104254,0.108694,-0.00481688884483878,-0.0135415631331787,-0.0150002270540846,-0.0154144284777723,-0.000205036126560798,-0.000141254258405437,-8.86260949221536e-05
2022-08-22,0.99387,-0.97641655125689,0.390467135028661,0.11723,0.117736,-0.0097641655125689,-0.0150002270540846,-0.0154144284777723,-0.0163341256691276,-0.000171302799362939,-9.7960128352785e-05,-7.36871081661606e-05
2022-08-23,0.99668,0.282733154235461,0.405152426215361,0.110573,0.112266,0.00282733154235461,-0.0154144284777723,-0.0158469567194581,-0.0163341256691276,-0.000143157755571288,-9.85191405461819e-05,-7.4244997845113e-05
2022-08-24,0.99681,0.0130433037685078,0.403979632399399,0.110878,0.112518,0.000130433037685078,-0.0154144284777723,-0.0154144284777723,-0.0163341256691276,-0.000139286623943515,-9.46635869128866e-05,-7.03971862873865e-05
2022-08-25,0.99711,0.0300960062599771,0.253285479374731,0.108917,0.110117,0.000300960062599771,-0.0108134860078211,-0.0110685751783393,-0.0117822188909389,-0.000397899201932485,-0.000307897997065225,-0.000201244474249649
2022-08-26,0.99662,-0.0491420204390791,0.207363630722233,0.10488,0.107842,-0.000491420204390791,-0.00980069356671401,-0.0103821402003803,-0.0108134860078211,-0.000512561213763332,-0.000404126131638263,-0.0003393066195021
2022-08-29,1.0011,0.750774928545563,0.129418373075072,0.115965,0.113376,0.00750774928545563,-0.00809110423123499,-0.00828882601494818,-0.00867165958881773,-0.000773489022121471,-0.000618774097765687,-0.000568655536119203
2022-08-30,1.00239,0.128858255918469,0.116751655797956,0.114685,0.111748,0.00128858255918469,-0.00797120118273167,-0.00805719722361132,-0.00834571044315924,-0.000735075457695919,-0.000567861903762209,-0.000542119936252669
2022-08-31,1.00386,0.146649507676661,0.121018845863678,0.111343,0.109124,0.00146649507676661,-0.0080237528486326,-0.0081624766282543,-0.00848649684317137,-0.000723668362130464,-0.00056135729596367,-0.000525217565323233
2022-09-01,0.9952,-0.862670093439324,0.26967762996804,0.116962,0.114477,-0.00862670093439324,-0.0109385291657963,-0.0113595618025303,-0.012483714472045,-0.000298423460515067,-0.000179764387222141,-0.000151846445378161
2022-09-02,0.99559,0.0391881028938908,0.269501783815157,0.11751,0.113486,0.000391881028938908,-0.0109415877591938,-0.0112854462388866,-0.0126282256485441,-0.000307891730924973,-0.000189110776102379,-0.000161167573747913
2022-09-05,0.99505,0.425905553929534,0.193048293322243,0.151832,0.12081,0.00425905553929534,-0.00929333568816342,-0.00941625000599081,-0.0105743869520651,-0.000384932279969119,-0.000319434708816223,-0.000337583264445339
2022-09-06,0.98975,-0.532636550927086,0.246467742375273,0.13698,0.114945,-0.00532636550927086,-0.0107489321429124,-0.0108151631019378,-0.0116885354235036,-0.000298535593337713,-0.000186323996522778,-0.000179875076600593
2022-09-07,0.99982,1.01742864359687,0.449198735717185,0.148747,0.111981,0.0101742864359687,-0.0154144284777723,-0.0163341256691276,-0.0197565003438616,-5.22094149061935e-05,-5.22094149061935e-05,-3.3948840803876e-05
2022-09-08,1.00102,0.120021603888698,0.303239834774266,0.101132,0.107196,0.00120021603888698,-0.011986607760611,-0.0126282256485441,-0.0140253323011886,-0.000244244585392971,-0.000187250159423538,-9.46410021831497e-05
2022-09-09,1.00459,0.356636231044342,0.328370573551284,0.106218,0.105115,0.00356636231044342,-0.0126282256485441,-0.0135415631331787,-0.0150002270540846,-0.000187062697135189,-0.000137930468509312,-7.18814314539001e-05
2022-09-12,1.01297,0.584859196886042,0.360503521414117,0.114364,0.109233,0.00584859196886042,-0.0135415631331787,-0.0146409371286139,-0.0154144284777723,-0.000151527804822869,-8.64066875099461e-05,-4.70700523451265e-05
2022-09-13,0.99782,-1.49560204152146,0.751128275658046,0.116062,0.112611,-0.0149560204152146,-0.023382948471795,-0.023382948471795,-0.023382948471795,8.98453417990456e-06,2.0914285790198e-05,2.0914285790198e-05
2022-09-14,0.99824,0.042091760036878,0.544450409948372,0.108567,0.107661,0.00042091760036878,-0.0187964043581322,-0.0187964043581322,-0.0197565003438616,-5.41270368821347e-05,-3.58638991140739e-05,-5.52180047533364e-06
2022-09-15,0.99879,0.0550969706683703,0.542176508103736,0.111156,0.110121,0.000550969706683703,-0.0187964043581322,-0.0187964043581322,-0.0197565003438616,-5.42972777399198e-05,-3.60339123771294e-05,-5.69147348502743e-06
2022-09-16,1.00168,0.289350113637496,0.533483325497439,0.10926,0.10911,0.00289350113637496,-0.0187964043581322,-0.0187964043581322,-0.0197565003438616,-5.38924168807736e-05,-3.56417923911168e-05,-1.60791363392952e-05
2022-09-19,1.00302,0.0758286273023062,0.466221265604713,0.11541,0.112495,0.000758286273023062,-0.0161810028631373,-0.0161810028631373,-0.0187964043581322,-7.38085482295918e-05,-4.96002288861489e-05,-3.13553387825904e-05
2022-09-20,0.99716,-0.584235608462441,0.0871224215231792,0.117056,0.113317,-0.00584235608462441,-0.00744036123090384,-0.00759462515064708,-0.00792175343346153,-0.0008257409979778,-0.000698306799375626,-0.000664266540534944
2022-09-21,0.98317,-1.40298447591159,0.480441166200365,0.095526,0.102549,-0.0140298447591159,-0.0166015556340133,-0.0187964043581322,-0.0187964043581322,-7.11582979929687e-05,-4.69552968774254e-05,-9.16052766350762e-06
2022-09-22,0.98389,0.0732325030259318,0.480906630864887,0.100817,0.106279,0.000732325030259318,-0.0163158099812469,-0.0180019777582961,-0.0187964043581322,-6.89042186744829e-05,-5.2668360097966e-05,-1.48583458854611e-05
2022-09-23,0.96919,-1.49406945898424,0.910610642866373,0.123968,0.124304,-0.0149406945898424,-0.0264244727897373,-0.0264244727897373,-0.0264244727897373,-9.67415797235603e-06,-9.67415797235603e-06,-9.67415797235603e-06
2022-09-26,0.96204,-0.679316966405818,1.00175495489202,0.150223,0.13978,-0.00679316966405818,-0.0264244727897373,-0.0264244727897373,-0.0264244727897373,-1.87200489548882e-05,-1.87200489548882e-05,-1.87200489548882e-05
2022-09-27,0.95959,-0.254667165606415,0.946459778700529,0.140655,0.135919,-0.00254667165606415,-0.0264244727897373,-0.0264244727897373,-0.0264244727897373,-1.6010020186122e-05,-1.6010020186122e-05,-1.6010020186122e-05
2022-09-28,0.9706,1.14736502047749,0.816075988813805,0.144475,0.138935,0.0114736502047749,-0.023382948471795,-0.023382948471795,-0.0264244727897373,-1.16642023999547e-05,-1.16642023999547e-05,-1.16642023999547e-05
2022-09-29,0.98296,1.27343910982896,1.13933282220231,0.153253,0.142708,0.0127343910982896,-0.0264244727897373,-0.0264244727897373,NA,-6.43417840673965e-06,-6.43417840673965e-06,-6.43417840673965e-06
2022-09-30,0.98026,-0.274680556685921,0.707973994192679,0.136959,0.135613,-0.00274680556685921,-0.023382948471795,-0.023382948471795,-0.023382948471795,-5.8950962725554e-06,4.8568846751137e-06,4.8568846751137e-06
2022-10-03,0.9834,0.408413314274046,0.64903997307858,0.141914,0.132245,0.00408413314274046,-0.0212150101540776,-0.0212150101540776,-0.023382948471795,-6.95158696336213e-06,3.80109831143418e-06,3.80109831143418e-06
2022-10-04,0.99838,1.5232865568436,1.10014928688307,0.141764,0.129009,0.015232865568436,-0.0264244727897373,-0.0264244727897373,NA,4.22055630338881e-06,4.22055630338881e-06,4.22055630338881e-06
2022-10-05,0.99122,-0.717161802119439,0.939724198923845,0.143963,0.133691,-0.00717161802119439,-0.0264244727897373,-0.0264244727897373,-0.0264244727897373,1.36405153006503e-05,1.36405153006503e-05,1.36405153006503e-05
2022-10-06,0.97894,-1.23887734307217,0.922358179870959,0.158534,0.135305,-0.0123887734307217,-0.023382948471795,-0.0264244727897373,-0.0264244727897373,7.72898434314226e-06,7.72898434314226e-06,7.72898434314226e-06
2022-10-07,0.97432,-0.471939036100279,0.951813588985754,0.138579,0.133466,-0.00471939036100279,-0.0264244727897373,-0.0264244727897373,-0.0264244727897373,-5.42951622644673e-07,-5.42951622644673e-07,-5.42951622644673e-07
2022-10-10,0.97117,-0.239342578325635,0.929910275890404,0.146466,0.139679,-0.00239342578325635,-0.0264244727897373,-0.0264244727897373,-0.0264244727897373,-4.1355820763913e-06,-4.1355820763913e-06,-4.1355820763913e-06
2022-10-11,0.9701,-0.110176385184882,0.468257656208798,0.142975,0.136551,-0.00110176385184882,-0.0158337961683442,-0.0165669422071616,-0.0175646515913742,-9.43826200265588e-05,-6.15299203263217e-05,-4.32568856552606e-05
2022-10-12,0.97052,0.0432945057210687,0.365768328970084,0.140761,0.134912,0.000432945057210687,-0.0145792785753661,-0.0152033105597299,-0.0155101135811574,-0.00021841776246461,-0.000117992208078716,-9.50582613624557e-05
2022-10-13,0.97678,0.645015043481838,0.142013795998148,0.133329,0.128394,0.00645015043481838,-0.0084580755687386,-0.00857726122309462,-0.00936834924099469,-0.00063904409675514,-0.000521078952747362,-0.000552706475258087
2022-10-14,0.97256,-0.43203177788243,0.134798796659146,0.129601,0.125511,-0.0043203177788243,-0.00835550732252606,-0.00847356053227156,-0.00924644301899155,-0.000649705549691201,-0.000548673624876102,-0.000559093863080133
2022-10-17,0.98438,1.06467079393435,0.350046602590595,0.13173,0.124485,0.0106467079393435,-0.0138503083229121,-0.0148808418017804,-0.0152033105597299,-0.000206658640134203,-0.000128539701824584,-9.11896453564945e-05
2022-10-18,0.98632,0.197078364046399,0.355386811735155,0.130074,0.122132,0.00197078364046399,-0.0138503083229121,-0.0148808418017804,-0.0152033105597299,-0.000211973070721316,-0.000126502523154779,-8.14042327644137e-05
2022-10-19,0.97657,-0.988522994565651,0.550447471047036,0.13324,0.125451,-0.00988522994565651,-0.0175646515913742,-0.0181537860634172,-0.0212150101540776,-5.40953640759828e-05,-3.58444684477886e-05,-1.58750679048089e-05
2022-10-20,0.97788,0.134142969781984,0.470837457051847,0.132125,0.12364,0.00134142969781984,-0.0158337961683442,-0.0165669422071616,-0.0175646515913742,-8.9140263851124e-05,-5.63235655718916e-05,-3.80696930545913e-05
2022-10-21,0.98643,0.874340409866247,0.586401396096812,0.131368,0.123558,0.00874340409866247,-0.0181537860634172,-0.0197565003438616,-0.0212150101540776,-4.99841836563157e-05,-3.09646514296945e-05,-1.00200706320102e-05
2022-10-24,0.98846,0.246442805999822,0.371843427531264,0.136233,0.124019,0.00246442805999822,-0.0143121994936374,-0.0152033105597299,-0.0155101135811574,-0.000179347503983992,-9.9162212232503e-05,-7.58388471478136e-05
2022-10-25,0.99624,0.787082937094067,0.487975361189147,0.124259,0.114524,0.00787082937094067,-0.0161782984421065,-0.0175646515913742,-0.0181537860634172,-7.68610895587795e-05,-5.20451868821844e-05,-3.37970303016773e-05
2022-10-26,1.00935,1.31594796434594,0.638883628005382,0.128928,0.115343,0.0131594796434594,-0.0197565003438616,-0.0212150101540776,-0.023382948471795,-2.99138252665072e-05,-9.95233752296881e-06,8.02348252200568e-07
2022-10-27,0.99673,-1.25030960519146,0.947939582503799,0.128345,0.116225,-0.0125030960519146,-0.0264244727897373,-0.0264244727897373,-0.0264244727897373,7.57840543086975e-06,7.57840543086975e-06,7.57840543086975e-06
2022-10-28,0.99669,-0.004013122911926,0.795048573069885,0.121444,0.113737,-4.013122911926e-05,-0.023382948471795,-0.023382948471795,-0.0264244727897373,8.17495100068276e-07,8.17495100068276e-07,8.17495100068276e-07
2022-10-31,0.98863,-0.689107876523117,0.877875694841311,0.144233,0.121577,-0.00689107876523117,-0.023382948471795,-0.0264244727897373,-0.0264244727897373,-5.11970324770989e-06,-5.11970324770989e-06,-5.11970324770989e-06
2022-11-01,0.98778,-0.0859775649130633,0.755454213202063,0.156577,0.125456,-0.000859775649130633,-0.023382948471795,-0.023382948471795,-0.023382948471795,-5.4632236622957e-06,-5.4632236622957e-06,-5.4632236622957e-06
2022-11-02,0.98144,-0.641843325436839,0.491502975110384,0.13611,0.115236,-0.00641843325436839,-0.0155562378253084,-0.017016090502356,-0.0181537860634172,-7.43955094757358e-05,-5.69756688331268e-05,-2.89290039850967e-05
2022-11-03,0.97494,-0.662292142158456,0.266574329656549,0.128318,0.115956,-0.00662292142158456,-0.0111223898755287,-0.0116126659315124,-0.013241543403213,-0.000342685779238069,-0.000242665487380466,-0.000229702852943938
2022-11-04,0.99596,2.15603011467372,1.19626427970144,0.106805,0.108326,0.0215603011467372,-0.0264244727897373,NA,NA,-2.23831606776409e-05,-2.23831606776409e-05,-2.23831606776409e-05
2022-11-07,1.00179,0.896373213548319,1.26198733419759,0.109117,0.109671,0.00896373213548319,NA,NA,NA,-6.09503947074965e-06,-6.09503947074965e-06,-6.09503947074965e-06
2022-11-08,1.00808,0.627876101777831,1.33935458570066,0.110188,0.10924,0.00627876101777831,NA,NA,NA,-1.62920071025631e-06,-1.62920071025631e-06,-1.62920071025631e-06
2022-11-09,1.00195,-0.608086659788925,1.33091589198174,0.114148,0.112828,-0.00608086659788925,NA,NA,NA,6.84695544904762e-06,6.84695544904762e-06,6.84695544904762e-06
2022-11-10,1.01921,1.72264085034184,1.83668801552207,0.105365,0.105496,0.0172264085034184,NA,NA,NA,1.7759186065137e-06,1.7759186065137e-06,1.7759186065137e-06
2022-11-11,1.03582,1.62969358620893,1.43817508143218,0.110123,0.109187,0.0162969358620893,NA,NA,NA,1.38573451292032e-05,1.38573451292032e-05,1.38573451292032e-05
2022-11-14,1.03199,-0.0735899297990892,1.27856118939236,0.111735,0.111022,-0.000735899297990892,NA,NA,NA,1.89131736618857e-05,1.89131736618857e-05,1.89131736618857e-05
2022-11-15,1.03579,0.368220622292854,1.22683279489196,0.114208,0.11164,0.00368220622292854,-0.0264244727897373,NA,NA,2.06260330048316e-05,2.06260330048316e-05,2.06260330048316e-05
2022-11-16,1.03939,0.347560799003664,1.17703861953012,0.108891,0.108512,0.00347560799003664,-0.0264244727897373,NA,NA,8.92380138726128e-06,2.32913862841612e-05,2.32913862841612e-05
2022-11-17,1.03613,-0.3136455036127,0.603215020064124,0.107219,0.108441,-0.003136455036127,-0.0181537860634172,-0.0212150101540776,-0.0212150101540776,-7.06893243530036e-05,-3.37092481812838e-05,-1.83140739336643e-06
2022-11-18,1.03256,-0.344551359385412,0.0957779109288873,0.097412,0.102264,-0.00344551359385412,-0.00774406460786759,-0.00811763833673414,-0.00846497111504138,-0.000918204191537634,-0.000762256265177451,-0.000723239976824495
2022-11-21,1.02455,-0.830485998857843,0.232636214235102,0.104759,0.108471,-0.00830485998857843,-0.0109202753215135,-0.0111223898755287,-0.0116896946340921,-0.00047918529434555,-0.000393670615740282,-0.000289273518066108
2022-11-22,1.03111,0.640281099019072,0.287510906050969,0.101938,0.10628,0.00640281099019072,-0.0116896946340921,-0.01267963784862,-0.0137794024139122,-0.000406288345187129,-0.000245120270566043,-0.000232127841932454
2022-11-23,1.04181,1.03771663547051,0.478722367356601,0.098812,0.103609,0.0103771663547051,-0.0155562378253084,-0.017016090502356,-0.0175646515913742,-0.000132026243758606,-7.71658841879411e-05,-4.14122467677567e-05
2022-11-24,1.04082,-0.0950269242952001,0.460853690237509,0.102947,0.10597,-0.000950269242952001,-0.0155562378253084,-0.0161782984421065,-0.0175646515913742,-0.000138855581072736,-6.92567570213809e-05,-4.27642405843434e-05
2022-11-25,1.04014,-0.0653331027459132,0.437964245249524,0.100291,0.1041,-0.000653331027459132,-0.0152788045404464,-0.0155562378253084,-0.017016090502356,-0.000188852014368019,-8.4942364622253e-05,-6.00436266432455e-05
2022-11-28,1.03438,-0.226674254627517,0.31029908993193,0.117794,0.113475,-0.00226674254627517,-0.0124380096956044,-0.013241543403213,-0.014722325418456,-0.00029943177143378,-0.000223284522600352,-0.000159206340840706
2022-11-29,1.03242,-0.189485488891914,0.235488062879838,0.117778,0.114066,-0.00189485488891914,-0.0108657875020774,-0.0111881056659798,-0.0116896946340921,-0.000441036250662624,-0.00033985636292693,-0.00026488404603183
2022-11-30,1.04237,0.96375506092483,0.205881663265037,0.113098,0.110451,0.0096375506092483,-0.0101152960770002,-0.0108657875020774,-0.0111881056659798,-0.000513197498443986,-0.000418059450372868,-0.000388229439719964
2022-12-01,1.05284,1.00444180089603,0.405856306274289,0.121651,0.112692,0.0100444180089603,-0.015010438094886,-0.0152788045404464,-0.0158441891339072,-0.00018663010184955,-9.07561204740444e-05,-5.78470478020496e-05
2022-12-02,1.05365,0.0769347669161485,0.406186415083496,0.105055,0.106631,0.000769347669161485,-0.015010438094886,-0.0152788045404464,-0.0158441891339072,-0.000221026721230025,-9.07339941052448e-05,-5.00688545697993e-05
2022-12-05,1.04967,-0.448596358118352,0.436157910044717,0.117649,0.1078,-0.00448596358118352,-0.015010438094886,-0.0155562378253084,-0.017016090502356,-0.000123361448247008,-5.38562129174194e-05,-2.73946419809256e-05
2022-12-06,1.0468,-0.27341926510238,0.443928578850421,0.109862,0.106643,-0.0027341926510238,-0.0152788045404464,-0.0155562378253084,-0.0175646515913742,-0.000134306635029594,-5.74717646954767e-05,-3.10029287520612e-05
2022-12-07,1.05123,0.423194497516255,0.293982531904384,0.102385,0.103596,0.00423194497516255,-0.0117689114851039,-0.0128088641719422,-0.0142057816441243,-0.000399022635742662,-0.00023056644514069,-0.000130976231272919
2022-12-08,1.05559,0.414752242611029,0.126605750177106,0.09811,0.099245,0.00414752242611029,-0.00825428281835887,-0.00862245617788777,-0.00922525787363567,-0.000776741430763796,-0.000617793375355079,-0.000485874745364357
2022-12-09,1.0536,-0.18852016407885,0.132529928957881,0.096049,0.095227,-0.0018852016407885,-0.00827233071687693,-0.00874992925063615,-0.00934066835510561,-0.000751690933960158,-0.000596669101941367,-0.000479602530051023
2022-12-12,1.05415,0.189134732360091,0.0994365798514558,0.094242,0.093054,0.00189134732360091,-0.00775166248633639,-0.00820079929976484,-0.00854143412153005,-0.000876272835274307,-0.000742317078600568,-0.000586742211503604
2022-12-13,1.06247,0.789261490300252,0.209071700959826,0.084528,0.085493,0.00789261490300252,-0.00979122884377162,-0.0108657875020774,-0.0113201817043113,-0.000556879068111036,-0.000420056523765483,-0.000286183691076883
2022-12-14,1.06764,0.48660197464398,0.220609280759703,0.070322,0.075361,0.0048660197464398,-0.0102538436676931,-0.0110597781002631,-0.0116126659315124,-0.000560628995863142,-0.0004010883688686,-0.000253668506871155
2022-12-15,1.0639,-0.350305346371422,0.210748163348808,0.073044,0.07964,-0.00350305346371422,-0.0100713617104327,-0.0109939886377112,-0.0114610468107262,-0.000577751501570213,-0.000431953147905696,-0.000318898680938466
2022-12-16,1.05896,-0.464329354262634,0.246760542741935,0.072651,0.079873,-0.00464329354262634,-0.0109939886377112,-0.0115356348601034,-0.0125556635884657,-0.000492565923550726,-0.000373400531109109,-0.000211458328992838
2022-12-19,1.06127,0.264532768996751,0.253601670519568,0.075619,0.082941,0.00264532768996751,-0.0110597781002631,-0.0116126659315124,-0.0128088641719422,-0.000473384591120929,-0.000339515950884738,-0.000213977455847454
2022-12-20,1.06256,0.121552479576358,0.131969931563606,0.073793,0.083122,0.00121552479576358,-0.00827233071687693,-0.0088170582219298,-0.00939991190274061,-0.000851552174947684,-0.000652519506894799,-0.000497099744594942
2022-12-21,1.06084,-0.161873211865678,0.0898542225620634,0.069847,0.081086,-0.00161873211865678,-0.0075892026633129,-0.00812926977026042,-0.008481078712065,-0.00100789265508064,-0.000843659145336761,-0.000654012386807601
2022-12-22,1.06019,-0.061272199389167,0.0660623119063802,0.070481,0.082722,-0.00061272199389167,-0.00737421566559484,-0.0076615949394301,-0.00804246995436458,-0.0011391021041146,-0.000936903089139286,-0.000753491199399688
2022-12-23,1.06209,0.179213159905301,0.0293654333970378,0.068205,0.080325,0.00179213159905301,-0.00676235776949549,-0.00719670832442655,-0.00726372925758482,-0.0013415762514331,-0.00112374993169598,-0.000930086820664619
2022-12-26,1.06403,0.156254412304564,0.020253004495349,0.080044,0.086462,0.00156254412304564,-0.00655251744223888,-0.00702657710361496,-0.0071567336680592,-0.00129089829642796,-0.00111953355184106,-0.000948661188689219
2022-12-27,1.06375,-0.0263150475080644,0.0174364997821872,0.0847,0.089929,-0.000263150475080644,-0.00648976734755108,-0.00692704074239051,-0.00710425036917845,-0.00128018772070819,-0.00111745442186052,-0.000946771643684151
2022-12-28,1.06293,-0.0770857814336116,0.0133843559780911,0.08523,0.089969,-0.000770857814336116,-0.00640822259438804,-0.00683207414797221,-0.00705217951085043,-0.00129558796678411,-0.00114608880532865,-0.000962768681469734
2022-12-29,1.06607,0.29540985765762,0.0300868962947531,0.086435,0.09063,0.0029540985765762,-0.00675081792793826,-0.00716998519237121,-0.00733239968105491,-0.00121728757938969,-0.00103143470591406,-0.000897554860895695
2022-12-30,1.0711,0.471826427908099,0.0681874605726077,0.087776,0.091675,0.00471826427908099,-0.0073602129209949,-0.0076615949394301,-0.00792511306994735,-0.000998225873586925,-0.000876518676768514,-0.000724551757344318
2023-01-02,1.0677,-0.323944845356,0.0842924248662233,0.114144,0.097273,-0.00323944845356,-0.00737421566559484,-0.00792511306994735,-0.00840310954541394,-0.000773487018678388,-0.000701086624162317,-0.000596274311286793
2023-01-03,1.05457,-1.22974618338485,0.386609063631076,0.114646,0.099264,-0.0122974618338485,-0.0144495171676503,-0.015010438094886,-0.0155562378253084,-0.000185422003717144,-8.40486352922252e-05,-5.99811210337048e-05
2023-01-04,1.06062,0.573693543339929,0.451245476425214,0.119177,0.09602,0.00573693543339929,-0.0148295730108168,-0.0161782984421065,-0.0175646515913742,-9.19446513898134e-05,-6.78612391123046e-05,-4.13715267969866e-05
2023-01-05,1.05213,-0.800475193754586,0.561944186788244,0.126024,0.095745,-0.00800475193754586,-0.0175646515913742,-0.0181537860634172,-0.0212150101540776,-4.76079582359654e-05,-2.93290988358806e-05,-9.32836309075847e-06
2023-01-06,1.06466,1.19091747217548,0.80107703628031,0.098641,0.093625,0.0119091747217548,-0.023382948471795,-0.023382948471795,-0.0264244727897373,-1.56406023932318e-05,1.75097261577478e-05,1.75097261577478e-05
2023-01-09,1.0733,0.654587741015829,0.865786005851406,0.104388,0.097331,0.00654587741015829,-0.023382948471795,-0.023382948471795,-0.0264244727897373,1.67130628680839e-05,2.8193847017884e-05,2.8193847017884e-05
2023-01-10,1.07388,0.0540389453088628,0.563914912263502,0.10311,0.096155,0.000540389453088628,-0.0175646515913742,-0.0181537860634172,-0.0212150101540776,-5.26535877873506e-05,-1.69655790054543e-05,3.01862796984108e-06
2023-01-11,1.07659,0.252355942935895,0.510826760316531,0.101682,0.095239,0.00252355942935895,-0.0161782984421065,-0.0175646515913742,-0.0181537860634172,-7.22040867090581e-05,-3.04488145699208e-05,-1.21929259110222e-05
2023-01-12,1.08603,0.876842623468555,0.536445250419486,0.096163,0.091157,0.00876842623468555,-0.017016090502356,-0.0181537860634172,-0.0212150101540776,-6.04565964691138e-05,-1.77354712940821e-05,1.2790851278269e-06
2023-01-13,1.08331,-0.250453486551942,0.265333755098121,0.091071,0.086874,-0.00250453486551942,-0.0110866842683846,-0.0119486346974955,-0.013200496378458,-0.000384558166934239,-0.000250213307819515,-0.000192685978813116
2023-01-16,1.083,0.0665262224193419,0.180521880614358,0.099194,0.09144,0.000665262224193419,-0.00908424807004667,-0.0103460601340504,-0.0109588685647106,-0.000545839086828865,-0.000443703942281594,-0.000375169483298964
2023-01-17,1.07899,-0.370267774699914,0.207357484088584,0.100336,0.091393,-0.00370267774699914,-0.00953931539727128,-0.0109588685647106,-0.0113434502788241,-0.000470419630038963,-0.000374304285780605,-0.000295172489154304
2023-01-18,1.07979,0.0741434118944693,0.195720228807042,0.094853,0.086966,0.000741434118944693,-0.00935951576279379,-0.0106622474932843,-0.0112133183061586,-0.00050877268775483,-0.000415506079795591,-0.000326633700025954
2023-01-19,1.08339,0.333398160753484,0.0641804982595594,0.095224,0.087576,0.00333398160753484,-0.00724987488061982,-0.00780326387805087,-0.00806434222725793,-0.000934001520575594,-0.000837011020761822,-0.000717448294671858
2023-01-20,1.08579,0.221526873978896,0.0614499396533269,0.091013,0.083799,0.00221526873978896,-0.00718199356126915,-0.0077414774934639,-0.00803008972505651,-0.000941713322842828,-0.000854486440616547,-0.000735581660692913
